find a nearby parking spot, 0, false, 1
find a nearby parking spot, 126, false, 1
231603.473134125, 231603.538561375, -5.0, 4.0
231603.939818, 231604.021846208, -5.0, 4.0
231604.273203, 231604.338568833, -5.0, 4.0
231604.89001475, 231605.740011125, 19.1725006103516, 4.0
231605.989804958, 231606.339976333, 16.2024993896484, 4.0
231606.589654292, 231606.871978958, 20.4099998474121, 4.0
231607.573338292, 231607.672140833, -5.0, 4.0
231607.756839708, 231607.855469083, -5.0, 4.0
231607.923557542, 231608.00552075, -5.0, 4.0
231608.073464667, 231608.155720583, -5.0, 4.0
231608.340241667, 231608.405637792, -5.0, 4.0
231608.723420958, 231608.805528583, -5.0, 4.0
231609.506955208, 231610.05706025, 13.3150005340576, 4.0
231610.273239917, 231610.623502708, 18.0174999237061, 4.0
231610.873319, 231611.323715833, 3.41499996185303, 4.0
231611.673669333, 231611.97357525, 7.04500007629395, 4.0
231612.840441583, 231613.707058333, 18.1824989318848, 4.0
231613.973897375, 231614.17392575, 2.17750024795532, 4.0
231614.47364025, 231614.873664, 10.1800003051758, 4.0
231615.140342333, 231615.3738105, 6.05500030517578, 4.0
231615.640270333, 231616.740843208, 18.2649993896484, 4.0
231616.973763292, 231618.373935, 15.0475006103516, 4.0
231619.5561825, 231619.64076475, -5.0, 4.0
231619.740858292, 231619.82301825, -5.0, 4.0
231619.924301667, 231619.989677, -5.0, 4.0
231620.090842958, 231620.13975275, -5.0, 4.0
please take a bath this month, 36, false, 38
231621.958070083, 231622.891146958, 14.0574989318848, 4.0
231623.174472167, 231623.507894833, 14.1399993896484, 4.0
231623.807615583, 231624.257923125, 7.29250049591064, 4.0
231624.591020208, 231624.95782075, 5.14750003814697, 4.0
231625.27440525, 231625.891366417, 18.3474998474121, 4.0
231626.107718542, 231627.074701625, 5.80749988555908, 4.0
231628.091610917, 231628.974893875, 18.1824989318848, 4.0
231629.274878083, 231629.474923875, 2.25999975204468, 4.0
231629.724600042, 231631.591383333, 13.0675010681152, 4.0
231631.857980292, 231632.075123667, 4.32250022888184, 4.0
231632.658345125, 231632.724966, -5.0, 4.0
231632.825020667, 231632.87516775, -5.0, 4.0
231633.391968208, 231633.608199208, 3.08500003814697, 4.0
231634.675224083, 231635.058581292, 3.00250053405762, 4.0
231635.375067708, 231635.591990333, 1.10500001907349, 4.0
231635.975308042, 231636.725575125, 16.3674983978271, 4.0
231636.975039125, 231637.342070583, 9.60249996185303, 4.0
231637.958693958, 231638.040788292, -5.0, 4.0
231638.442120375, 231638.540791208, -5.0, 4.0
231638.70885975, 231638.790884583, -5.0, 4.0
231638.892051583, 231638.957456917, -5.0, 4.0
231639.042203875, 231639.092146042, -5.0, 4.0
231639.325508833, 231639.407512708, -5.0, 4.0
231639.675417792, 231639.725297042, -5.0, 4.0
231639.942178792, 231640.040958333, -5.0, 4.0
231640.225674875, 231640.307577708, -5.0, 4.0
231641.259280667, 231642.725826417, 20.0799999237061, 4.0
231642.908842125, 231643.192325667, 4.07499980926514, 4.0
231643.375503708, 231643.675755875, 11.0050010681152, 4.0
231643.958868583, 231644.591274167, 15.3775005340576, 4.0
231645.159249333, 231645.241188542, -5.0, 4.0
231646.092679333, 231646.576120625, 13.1499996185303, 4.0
231646.8090615, 231647.159449583, 14.3049983978271, 4.0
231647.409122917, 231647.776070417, 13.3150005340576, 4.0
231648.092568833, 231648.609434458, 21.1525001525879, 4.0
231648.79253475, 231649.126235208, 7.04500007629395, 4.0
the generation gap gets wider, 125, false, 39
231651.159722167, 231652.07603325, 16.1199989318848, 4.0
231652.342813625, 231652.576348792, 6.22000026702881, 4.0
231652.759410208, 231652.958167417, 8.44750022888184, 4.0
231653.75986425, 231655.876628667, 5.14750003814697, 4.0
231656.426605, 231656.810187625, 6.05500030517578, 4.0
231657.1430485, 231658.093280583, 12.2424983978271, 4.0
231658.443165083, 231658.760148375, 5.23000049591064, 4.0
231659.126555458, 231660.293648792, 17.2749996185303, 4.0
231660.810312917, 231661.360253917, 3.00250053405762, 4.0
231661.726943333, 231662.677044583, 18.0174999237061, 4.0
231662.893430917, 231663.193486458, 5.39499950408936, 4.0
231663.343411667, 231663.6603985, 14.1399993896484, 4.0
231663.810075083, 231664.0270295, 10.5100002288818, 4.0
231665.043860542, 231665.477277375, 10.1800003051758, 4.0
231665.760254583, 231666.010607667, 2.25999975204468, 4.0
231666.243591625, 231666.893763333, 15.1300010681152, 4.0
231667.56065625, 231667.627269167, -5.0, 4.0
231667.727336542, 231667.792882125, -5.0, 4.0
231667.860787542, 231667.927345625, -5.0, 4.0
231668.044141917, 231668.126041292, -5.0, 4.0
231668.1607195, 231668.259618833, -5.0, 4.0
231668.560677417, 231668.642800833, -5.0, 4.0
231668.894200167, 231668.976137167, -5.0, 4.0
231669.110946458, 231669.144198208, -5.0, 4.0
231669.810927208, 231670.161017958, 11.0050010681152, 4.0
231670.477395792, 231670.860931333, 4.40499973297119, 4.0
231671.127270583, 231671.94420425, 23.0500011444092, 4.0
231672.010752375, 231672.194205292, -0.792500019073486, 4.0
231672.344156167, 231672.709747625, 18.5124988555908, 4.0
231673.2279025, 231673.360940083, 100.0, 1.0
231673.2279025, 231673.711143542, 100.0, 1.0
231673.194384458, 231674.043204667, -5.0, 4.0
231674.644533208, 231675.144608333, 6.30249977111816, 4.0
231675.444270583, 231675.661095167, 2.09500026702881, 4.0
231675.944295792, 231676.5279195, 17.1100006103516, 4.0
231677.1445275, 231677.243381667, -5.0, 4.0
231677.32802, 231677.410089917, -5.0, 4.0
231677.494843, 231677.544725625, -5.0, 4.0
231677.678001583, 231677.743433583, -5.0, 4.0
231678.078033708, 231678.176698375, -5.0, 4.0
231678.4280615, 231678.526696042, -5.0, 4.0
231679.178157875, 231680.278298083, 1.1875, 4.0
231680.628085792, 231680.744791542, 100.0, 1.0
231680.628085792, 231681.178132083, 100.0, 1.0
231680.594847375, 231681.443722417, -5.0, 4.0
231681.69490175, 231682.145115083, 8.03500080108643, 4.0
231682.444797417, 231682.812023958, 7.21000003814697, 4.0
231683.16143425, 231683.678443458, 15.2124996185303, 4.0
231684.195031542, 231684.293764958, -5.0, 4.0
231684.378638417, 231684.461836708, -5.0, 4.0
231684.545136333, 231684.627249792, -5.0, 4.0
231684.695137917, 231684.77728925, -5.0, 4.0
231684.878576667, 231684.960476042, -5.0, 4.0
231685.178647625, 231685.244063917, -5.0, 4.0
231685.89513, 231685.993915542, -5.0, 4.0
231686.145436958, 231686.193930792, -5.0, 4.0
231686.32868175, 231686.393946875, -5.0, 4.0
231686.695269875, 231686.793967917, -5.0, 4.0
231686.912073667, 231686.993967417, -5.0, 4.0
231687.1457575, 231687.260693667, -5.0, 4.0
231687.695290583, 231687.810676667, -0.957499980926514, 4.0
231687.878928667, 231687.960710125, -5.0, 4.0
231688.0294115, 231688.110736958, -5.0, 4.0
231688.22906175, 231688.310641917, -5.0, 4.0
231688.378754833, 231688.46069625, -5.0, 4.0
231688.528737667, 231688.610755792, -5.0, 4.0
231689.147897708, 231689.1941015, -5.0, 4.0
231689.278869917, 231689.34559025, -5.0, 4.0
231689.479314667, 231689.560730667, -5.0, 4.0
231689.612190667, 231689.662201417, -5.0, 4.0
231689.712189583, 231689.7442305, -5.0, 4.0
231689.995390292, 231690.295378875, 100.0, 1.0
231689.995390292, 231690.644199667, -5.0, 4.0
231690.895445708, 231691.712416125, 5.3125, 4.0
231691.945302, 231692.178759958, 1.26999998092651, 4.0
231692.478745167, 231692.895526583, 19.2550010681152, 4.0
231693.462323042, 231693.52901175, -5.0, 4.0
231693.629638292, 231693.711155917, -5.0, 4.0
231693.8124475, 231693.87931975, -5.0, 4.0
231694.062228583, 231694.144631, -5.0, 4.0
231694.295938667, 231694.39465525, -5.0, 4.0
231694.5796375, 231694.67793325, -5.0, 4.0
231694.962532792, 231695.061170167, -5.0, 4.0
231695.212780792, 231695.277908042, -5.0, 4.0
231695.429331958, 231695.527941958, -5.0, 4.0
231695.648271125, 231695.677942125, -5.0, 4.0
231695.89553225, 231695.977891208, -5.0, 4.0
231696.07937125, 231696.161292208, -5.0, 4.0
231696.329474333, 231696.37792275, -5.0, 4.0
231696.695845958, 231696.794763208, -5.0, 4.0
231696.912748833, 231696.977924417, -5.0, 4.0
231697.212709042, 231697.294625583, -5.0, 4.0
231697.396071958, 231697.461399292, -5.0, 4.0
231697.829295375, 231697.928033292, -5.0, 4.0
231698.179340708, 231698.27937975, -5.0, 4.0
231698.4795, 231698.5614035, -5.0, 4.0
231698.64600425, 231698.761452792, -5.0, 4.0
231698.812842208, 231698.894911042, -5.0, 4.0
231699.779914042, 231700.279597042, 5.3125, 4.0
231700.512636417, 231700.829594167, 4.15750026702881, 4.0
231701.162588167, 231702.362979958, 20.5749988555908, 4.0
231702.629412333, 231703.278548375, 18.0174999237061, 4.0
231704.229811167, 231705.663242917, 20.4099998474121, 4.0
231705.929904292, 231706.213253125, 4.23999977111816, 4.0
231706.563034375, 231706.846410625, 3.33249950408936, 4.0
231707.063088667, 231707.296633208, 6.13749980926514, 4.0
231707.596658458, 231708.178729125, 16.4499988555908, 4.0
231708.813266958, 231708.895357542, -5.0, 4.0
231708.996755917, 231709.062126667, -5.0, 4.0
231709.130320625, 231709.212196208, -5.0, 4.0
231709.280078875, 231709.330101083, -5.0, 4.0
231709.379907125, 231709.463564417, -5.0, 4.0
231709.513444333, 231709.578856667, -5.0, 4.0
231709.613534875, 231709.695426208, -5.0, 4.0
231710.363553333, 231710.4288865, -5.0, 4.0
231710.646847875, 231710.71230225, -5.0, 4.0
231710.846925208, 231710.912349417, -5.0, 4.0
231711.063561167, 231711.095706625, -5.0, 4.0
231711.596903125, 231711.696836792, -5.0, 4.0
231711.930298958, 231712.029042667, -5.0, 4.0
231712.130359333, 231712.195627167, -5.0, 4.0
231712.363847208, 231712.445649208, -5.0, 4.0
231713.163636417, 231713.278950292, -0.792500019073486, 4.0
231713.347039917, 231713.42914775, -5.0, 4.0
231713.497122375, 231713.56238375, -5.0, 4.0
experience is hard to come by, 30, false, 40
231715.529109708, 231716.113916292, 5.23000049591064, 4.0
231716.413640583, 231717.214050208, 22.1424999237061, 4.0
231717.547171833, 231718.230684, 14.0574989318848, 4.0
231718.49740875, 231718.747374375, 4.07499980926514, 4.0
231719.030743083, 231720.3806955, 16.3674983978271, 4.0
231720.664212333, 231720.94769275, 6.05500030517578, 4.0
231721.330782167, 231721.780892167, 5.47749996185303, 4.0
231722.047725667, 231723.414475042, 16.7800006866455, 4.0
231723.681011458, 231723.997768917, 7.04500007629395, 4.0
231724.281120875, 231724.480992417, 4.07499980926514, 4.0
231725.231183417, 231726.49801375, 11.5, 4.0
231726.797563833, 231727.496542667, 19.3374996185303, 4.0
231728.131263292, 231728.230095875, -5.0, 4.0
231728.648017667, 231729.164739833, 5.06500053405762, 4.0
231729.381151042, 231729.59815275, 3.16750049591064, 4.0
231729.91449725, 231730.664887875, 18.2649993896484, 4.0
231730.96458075, 231731.164682625, 2.09500026702881, 4.0
231731.914856458, 231731.981548208, -5.0, 4.0
231732.065172208, 231732.131651208, -5.0, 4.0
231732.19828575, 231732.330341833, -5.0, 4.0
231732.548611667, 231732.613847875, -5.0, 4.0
231732.848311458, 231732.896995667, -5.0, 4.0
231733.448401167, 231734.44840925, 20.4099998474121, 4.0
231734.69843575, 231735.113837208, 16.6149997711182, 4.0
231736.215225042, 231736.581907833, 4.23999977111816, 4.0
231736.898347667, 231737.398725333, 15.0475006103516, 4.0
231737.698571167, 231738.048739625, 11.2525005340576, 4.0
231738.315028292, 231738.498518583, 6.63249969482422, 4.0
231739.382103917, 231739.915466708, 6.05500030517578, 4.0
231740.265175708, 231741.214053417, 24.2875003814697, 4.0
you should visit a doctor, 77, false, 41
231907.592934917, 231908.876583792, 25.4425010681152, 4.0
231909.17657175, 231909.643242375, 13.3150005340576, 4.0
231909.943305375, 231910.510232292, 27.3400001525879, 4.0
231911.460214167, 231911.543218042, -5.0, 4.0
231911.643437208, 231911.692094875, -5.0, 4.0
231911.760117167, 231911.89217075, -5.0, 4.0
231911.960032125, 231912.010136083, -5.0, 4.0
231912.260134375, 231912.325464958, -5.0, 4.0
231912.576802208, 231912.642112625, -5.0, 4.0
231912.76011575, 231912.810106792, -5.0, 4.0
231912.910252667, 231912.976916333, -5.0, 4.0
231913.310262958, 231913.526866667, 100.0, 1.0
231913.310262958, 231915.593555125, 21.2350006103516, 4.0
231915.877099625, 231916.393737458, 14.1399993896484, 4.0
231916.643508458, 231917.208958125, 19.0075016021729, 4.0
231918.377217167, 231919.177105333, 25.3600006103516, 4.0
231919.443885125, 231919.777409833, 5.47749996185303, 4.0
231920.077375417, 231920.577427167, 13.3150005340576, 4.0
231920.84400775, 231921.360756458, 20.2449989318848, 4.0
231921.6606445, 231922.0774475, 11.0050010681152, 4.0
231922.344104125, 231922.6608415, 6.13749980926514, 4.0
231923.510781792, 231923.609672292, -5.0, 4.0
231923.677708917, 231923.759662417, -5.0, 4.0
231923.827613, 231923.909546125, -5.0, 4.0
231923.960910958, 231924.109475167, -5.0, 4.0
231924.177752792, 231924.243155667, -5.0, 4.0
231924.460912208, 231924.509788, -5.0, 4.0
231924.644305167, 231924.726532792, -5.0, 4.0
231925.027481833, 231925.142993083, -5.0, 4.0
231925.294380833, 231925.3596825, -5.0, 4.0
231925.544110167, 231925.60980725, -5.0, 4.0
231925.794421125, 231925.84303375, -5.0, 4.0
231925.961151417, 231926.026492542, -5.0, 4.0
231926.144392583, 231926.209675417, -5.0, 4.0
231926.67759325, 231926.894271542, 100.0, 1.0
231926.627638667, 231927.22655175, -5.0, 4.0
231927.844323208, 231928.527959708, 17.1100006103516, 4.0
231928.7775055, 231929.127685583, 6.05500030517578, 4.0
231929.344212708, 231929.694516542, 16.1199989318848, 4.0
231930.127721667, 231930.544468667, 20.1625003814697, 4.0
231930.861158, 231931.19468475, 11.2525005340576, 4.0
231931.461436125, 231931.678019583, 5.3125, 4.0
231932.528123583, 231933.744979833, 17.2749996185303, 4.0
231934.061504208, 231934.361603792, 6.38500022888184, 4.0
231934.711295292, 231935.994915083, 21.5650005340576, 4.0
231936.244733167, 231936.595073917, 7.375, 4.0
231936.778062333, 231937.160371667, 22.0599994659424, 4.0
231937.79506575, 231937.893851875, -5.0, 4.0
231937.97842475, 231938.060536583, -5.0, 4.0
231938.145141833, 231938.210431333, -5.0, 4.0
231938.27860275, 231938.344025125, -5.0, 4.0
231938.361895458, 231938.443809667, -5.0, 4.0
231938.495338042, 231938.543877208, -5.0, 4.0
231938.61175125, 231938.643974042, -5.0, 4.0
231939.328431958, 231939.3608075, -5.0, 4.0
231939.978580833, 231940.211984125, 1.10500001907349, 4.0
231942.295365417, 231942.828756167, 3.25, 4.0
231943.145254833, 231943.49544075, 13.3150005340576, 4.0
231943.812334542, 231944.295531708, 4.32250022888184, 4.0
231944.628641375, 231945.5122235, 18.1000003814697, 4.0
231945.745291, 231946.19570825, 12.2424983978271, 4.0
231946.528972, 231947.429233958, 19.0075016021729, 4.0
231947.512175333, 231947.695801583, 4.15750026702881, 4.0
231949.262717083, 231949.362429625, 100.0, 1.0
231949.177863542, 231949.877907708, -5.0, 4.0
231950.212711167, 231950.796251875, 5.3125, 4.0
231951.095660625, 231951.445952125, 11.5825004577637, 4.0
231951.745764125, 231951.929442292, 1.02250003814697, 4.0
231952.329478208, 231953.0461995, 24.2049999237061, 4.0
231953.312836167, 231953.6795825, 13.3150005340576, 4.0
231953.962883458, 231954.329776292, 6.13749980926514, 4.0
231954.462814708, 231954.812869375, 1.26999998092651, 4.0
231955.06289325, 231955.529704292, 100.0, 1.0
231955.06289325, 231956.579497708, 100.0, 1.0
231955.06289325, 231957.561864583, 15.1300010681152, 4.0
231958.496425917, 231958.561811625, -5.0, 4.0
231958.729788583, 231958.763078958, -5.0, 4.0
file all complaints in writing, 29, false, 42
231963.163431042, 231963.746906375, 5.23000049591064, 4.0
231964.046600458, 231964.380190292, 8.03500080108643, 4.0
231964.679832, 231965.213586125, 10.0150003433228, 4.0
231965.4966505, 231965.746796333, 4.48750019073486, 4.0
231966.7137905, 231966.913749583, 1.02250003814697, 4.0
231967.214069, 231967.6305115, 17.2749996185303, 4.0
231967.930209833, 231968.19588775, 9.60249996185303, 4.0
231968.830280542, 231968.912470125, -5.0, 4.0
231968.997300208, 231969.047216667, -5.0, 4.0
231969.214073625, 231969.245988667, -5.0, 4.0
231970.047282333, 231970.380574292, 3.08500003814697, 4.0
231970.647071583, 231971.480830833, 14.2224998474121, 4.0
231971.730380875, 231972.097469042, 16.3674983978271, 4.0
231972.413746208, 231972.997504333, 16.1199989318848, 4.0
231973.263810625, 231973.597230167, 10.2624998092651, 4.0
231973.947517875, 231974.580763958, 3.08500003814697, 4.0
231974.880850958, 231975.197617333, 6.30249977111816, 4.0
231975.497741, 231975.880953792, 17.1925010681152, 4.0
231976.314280667, 231976.997809208, 19.4200000762939, 4.0
231977.230826542, 231977.714273125, 16.2024993896484, 4.0
231978.647790833, 231979.047789167, 9.19000053405762, 4.0
231979.297579333, 231979.864590958, 15.1300010681152, 4.0
231980.84801775, 231982.214698583, 19.0900001525879, 4.0
231982.51460225, 231983.898254875, 18.1000003814697, 4.0
231984.147833, 231984.481514958, 9.10750007629395, 4.0
231984.731142458, 231985.731610375, 18.1000003814697, 4.0
231986.031691208, 231986.498355958, 7.12750053405762, 4.0
231986.748365333, 231987.248460333, 10.0975008010864, 4.0
231987.481691042, 231987.763749042, 8.11750030517578, 4.0
the accident scene is a shrine for fans, 53, false, 43
231990.031901958, 231991.79871175, 17.1100006103516, 4.0
231992.098438, 231992.698953958, 11.1700000762939, 4.0
231992.998434208, 231993.29880825, 3.25, 4.0
231994.115581875, 231994.365558583, 2.09500026702881, 4.0
231994.665538542, 231994.932172375, 3.00250053405762, 4.0
231995.298923042, 231995.565616083, 2.09500026702881, 4.0
231996.065626875, 231996.482181292, 8.28250026702881, 4.0
231996.782015417, 231997.065708875, 2.17750024795532, 4.0
231997.365395542, 231997.598682042, 4.40499973297119, 4.0
231997.949062833, 231998.515831792, 13.2325000762939, 4.0
231998.832436583, 232000.699154667, 16.0375003814697, 4.0
232001.899461042, 232003.066078792, 17.0275001525879, 4.0
232003.382574292, 232003.616202292, 1.02250003814697, 4.0
232003.899161, 232005.933148125, 4.73499965667725, 4.0
232006.232716292, 232006.632954958, 12.2424983978271, 4.0
232006.882751458, 232007.03300875, 2.17750024795532, 4.0
232007.782953125, 232007.849625, -5.0, 4.0
232008.31639975, 232008.966453083, 12.1599998474121, 4.0
232009.266150458, 232010.6831565, 15.0475006103516, 4.0
232011.399968583, 232011.499879083, -5.0, 4.0
232011.5501245, 232011.650039833, -5.0, 4.0
232011.750119917, 232011.832039625, -5.0, 4.0
232012.01659575, 232012.066720667, -5.0, 4.0
232012.683325333, 232012.916697125, 1.10500001907349, 4.0
232013.900190375, 232017.150358833, 17.1925010681152, 4.0
232017.450096167, 232017.800570208, 6.05500030517578, 4.0
232018.1668435, 232019.166931167, 15.1300010681152, 4.0
232019.450340875, 232019.850566292, 9.02500057220459, 4.0
232020.233830917, 232021.600658167, 15.0475006103516, 4.0
232021.850657, 232022.067273417, 4.15750026702881, 4.0
232023.134007458, 232023.182693458, -5.0, 4.0
232023.284007917, 232023.382690667, -5.0, 4.0
232023.450776333, 232023.532747375, -5.0, 4.0
232023.617382375, 232023.684060458, -5.0, 4.0
232023.884192292, 232023.950745333, -5.0, 4.0
232025.36747325, 232025.450800667, 100.0, 1.0
232026.15079925, 232026.551009667, 3.00250053405762, 4.0
232027.700896708, 232029.201252958, 18.0174999237061, 4.0
232029.484512333, 232029.85108825, 9.10750007629395, 4.0
232030.284493, 232031.217892417, 14.1399993896484, 4.0
232031.617904833, 232031.984805792, 9.10750007629395, 4.0
232032.267657625, 232032.701435875, 13.0675010681152, 4.0
232032.917685875, 232033.150048, 6.13749980926514, 4.0
232033.9181685, 232034.00005175, -5.0, 4.0
232034.101654542, 232034.166740875, -5.0, 4.0
232034.285011292, 232034.316782958, -5.0, 4.0
232035.234903542, 232035.751573667, 3.00250053405762, 4.0
232036.001280792, 232036.418321875, 13.4799995422363, 4.0
232036.718064375, 232037.383803917, 19.0900001525879, 4.0
232038.635008833, 232039.018465708, 5.47749996185303, 4.0
232039.26818125, 232039.468364625, 2.09500026702881, 4.0
232039.701485625, 232040.318446, 12.2424983978271, 4.0
232040.584835875, 232042.401998208, 18.1824989318848, 4.0
i can still feel your presence, 26, false, 44
232044.852109292, 232045.268893042, 8.19999980926514, 4.0
232046.335583583, 232046.718963667, 0.115000247955322, 4.0
232046.985541042, 232047.235634958, 1.1875, 4.0
232047.569001958, 232048.46911225, 14.3874988555908, 4.0
232049.469109875, 232051.085827417, 20.4099998474121, 4.0
232051.602620583, 232052.419344917, 18.0174999237061, 4.0
232052.685628917, 232052.952660625, 5.3125, 4.0
232053.235806792, 232053.569469667, 13.6450004577637, 4.0
232053.836042083, 232054.101465125, 14.1399993896484, 4.0
232055.052788708, 232055.469624458, 6.05500030517578, 4.0
232055.669190625, 232055.96939425, 4.23999977111816, 4.0
232056.269276542, 232056.552676833, 4.07499980926514, 4.0
232056.8859875, 232057.336243083, 14.2224998474121, 4.0
232057.969622125, 232058.051703625, -5.0, 4.0
232058.603034083, 232060.869831542, 23.0500011444092, 4.0
232061.13613925, 232062.569915792, 16.1199989318848, 4.0
232062.903328792, 232063.870040917, 20.2449989318848, 4.0
232064.203412833, 232065.303503, 19.2550010681152, 4.0
232066.170635792, 232067.120259292, 15.2124996185303, 4.0
232067.436705833, 232068.653675167, 17.1925010681152, 4.0
232068.903343417, 232069.203422417, 4.23999977111816, 4.0
232069.536850125, 232070.970603833, 18.1000003814697, 4.0
232071.270584125, 232071.587096417, 3.16750049591064, 4.0
232071.903832583, 232072.570680375, 13.0675010681152, 4.0
232072.870625125, 232073.28726125, 4.23999977111816, 4.0
232073.570669792, 232073.787305042, 3.08500003814697, 4.0
do not drink too much, 45, false, 45
232076.18736825, 232076.654274875, 2.09500026702881, 4.0
232076.904028625, 232077.387641458, 14.1399993896484, 4.0
232078.204265875, 232078.286301208, -5.0, 4.0
232078.687702542, 232079.337597375, 13.2325000762939, 4.0
232079.537393833, 232079.871174667, 13.3150005340576, 4.0
232080.020803958, 232080.369839708, 17.3575000762939, 4.0
232081.254625375, 232081.521366792, 3.00250053405762, 4.0
232081.754294292, 232083.071387125, 14.1399993896484, 4.0
232083.17093675, 232083.721334208, 8.11750030517578, 4.0
232083.920982, 232084.588001417, 21.4825000762939, 4.0
232084.954853292, 232085.653695208, 9.10750007629395, 4.0
232086.454517792, 232086.538116417, -5.0, 4.0
232086.62155525, 232086.704899833, -5.0, 4.0
232086.771526, 232086.87018975, -5.0, 4.0
232086.938205875, 232087.038286833, -5.0, 4.0
232087.08843925, 232087.187101625, -5.0, 4.0
232087.255086458, 232087.32021725, -5.0, 4.0
232087.58820325, 232087.654798667, -5.0, 4.0
232087.821554458, 232087.886995333, -5.0, 4.0
232088.005199458, 232088.038498333, -5.0, 4.0
232088.254910083, 232088.353608208, -5.0, 4.0
232088.438348875, 232088.503695083, -5.0, 4.0
232088.671781042, 232088.737048167, -5.0, 4.0
232088.788518167, 232088.854958583, -5.0, 4.0
232089.10494425, 232089.20369525, -5.0, 4.0
232089.304981, 232089.370407167, -5.0, 4.0
232089.705053917, 232089.888483333, 100.0, 1.0
232089.638511208, 232090.137178, -5.0, 4.0
232090.371727542, 232091.088562375, 3.08500003814697, 4.0
232091.471856958, 232092.271934417, 16.5324993133545, 4.0
232092.488391833, 232092.871961542, 8.03500080108643, 4.0
232093.171653875, 232093.671999833, 12.0774993896484, 4.0
232093.972014292, 232094.588771375, 9.02500057220459, 4.0
232095.355409458, 232095.437447458, -5.0, 4.0
232095.572217667, 232095.6541155, -5.0, 4.0
232095.738662833, 232095.837431, -5.0, 4.0
232096.055296208, 232096.171030833, -5.0, 4.0
232097.288913125, 232098.155571667, 22.6374988555908, 4.0
232098.388897792, 232098.805687042, 17.1100006103516, 4.0
232098.988733042, 232099.306842083, 11.1700000762939, 4.0
232099.955717875, 232100.039006292, -5.0, 4.0
232100.555779917, 232101.355871583, 13.1499996185303, 4.0
232101.638934792, 232102.205921958, 18.3474998474121, 4.0
232102.589206917, 232103.022582833, 2.17750024795532, 4.0
232103.255729625, 232103.521390417, 7.62249946594238, 4.0
traveling requires a lot of fuel, 30, false, 46
232105.806154917, 232106.789962958, 20.0799999237061, 4.0
232107.156282958, 232108.239682958, 16.1199989318848, 4.0
232108.539366875, 232108.806430833, 1.02250003814697, 4.0
232109.106199417, 232110.37312325, 20.0799999237061, 4.0
232110.689830167, 232110.956519583, 4.40499973297119, 4.0
232111.223125708, 232112.523284958, 11.0874996185303, 4.0
232112.789534875, 232113.139921292, 7.04500007629395, 4.0
232113.373236792, 232113.923363625, 12.2424983978271, 4.0
232114.089802, 232114.356756917, 5.3125, 4.0
232115.656747875, 232116.706858208, 16.0375003814697, 4.0
232116.906525458, 232117.306916583, 6.05500030517578, 4.0
232117.656556292, 232118.773540708, 16.3674983978271, 4.0
232119.056646667, 232119.65686525, 18.1000003814697, 4.0
232119.856686125, 232121.140628875, 10.1800003051758, 4.0
232121.440450458, 232122.07394125, 19.0075016021729, 4.0
232122.373968375, 232122.67392825, 5.06500053405762, 4.0
232122.957047875, 232124.040701958, 16.1199989318848, 4.0
232124.940734833, 232125.140875125, 0.197499752044678, 4.0
232125.824093833, 232126.274156375, 12.4074993133545, 4.0
232126.490412708, 232126.873981, 13.2325000762939, 4.0
232127.524198292, 232128.87425175, 18.1000003814697, 4.0
232129.524305708, 232129.589778375, -5.0, 4.0
232130.057720375, 232130.691204083, 16.5324993133545, 4.0
232130.924089042, 232131.256566542, 8.03500080108643, 4.0
232132.107966792, 232133.574668708, 7.04500007629395, 4.0
232133.890934792, 232134.69136075, 18.1000003814697, 4.0
232135.024446917, 232135.508057708, 4.15750026702881, 4.0
232135.82503, 232137.208184042, 12.0774993896484, 4.0
232137.858128958, 232137.940221458, -5.0, 4.0
232138.05869725, 232138.108324875, -5.0, 4.0
watch out for low flying objects, 64, false, 47
232140.241663958, 232141.62513975, 21.0700016021729, 4.0
232141.841583417, 232142.225170417, -0.792500019073486, 4.0
232142.45838325, 232143.275255583, 17.5225009918213, 4.0
232143.591907792, 232143.941949625, 3.16750049591064, 4.0
232144.175275958, 232144.442013375, 9.02500057220459, 4.0
232145.175471333, 232145.808969875, 13.1499996185303, 4.0
232146.058538333, 232146.592277583, 20.0799999237061, 4.0
232146.791863083, 232147.340980625, 17.0275001525879, 4.0
232147.942190917, 232148.008772833, -5.0, 4.0
232148.542260042, 232148.958931458, 3.00250053405762, 4.0
232149.19197925, 232149.842364083, 14.0574989318848, 4.0
232150.075460083, 232150.42572875, 22.8850002288818, 4.0
232151.109201583, 232151.19111125, -5.0, 4.0
232151.259375625, 232151.357903625, -5.0, 4.0
232151.40933925, 232151.541245083, -5.0, 4.0
232151.642472375, 232151.69240575, -5.0, 4.0
232151.959150125, 232152.0090985, -5.0, 4.0
232152.609357375, 232153.275786125, 9.10750007629395, 4.0
232153.4422405, 232153.876049208, 10.0150003433228, 4.0
232154.359456542, 232155.709481333, 21.2350006103516, 4.0
232156.325958458, 232156.42479375, -5.0, 4.0
232156.4927885, 232156.55944, -5.0, 4.0
232156.775953667, 232156.876017167, -5.0, 4.0
232156.976031083, 232157.076036708, -5.0, 4.0
232157.442848083, 232157.541626083, -5.0, 4.0
232157.759546625, 232157.858232125, -5.0, 4.0
232158.026113375, 232158.109687417, -5.0, 4.0
232158.276523083, 232158.374901167, -5.0, 4.0
232158.50988475, 232158.592882375, -5.0, 4.0
232158.876292417, 232158.974944, -5.0, 4.0
