do not walk too quickly, 0, false, 1
do not walk too quickly, 94, false, 1
213284.959581958, 213286.060149917, 12.1599998474121, 4.0
213286.359729, 213287.393218583, 19.1725006103516, 4.0
213287.593033542, 213288.093407, 14.4699993133545, 4.0
213288.826762333, 213289.460247125, 8.19999980926514, 4.0
213289.793499083, 213290.343507542, 18.1000003814697, 4.0
213291.110350708, 213291.327062, 2.25999975204468, 4.0
213291.760405708, 213292.526978042, 15.2124996185303, 4.0
213293.177204458, 213293.493762, 9.02500057220459, 4.0
213294.260695875, 213295.010664458, 18.1824989318848, 4.0
never too rich and never too thin, 58, false, 22
213297.761092125, 213298.860884125, 12.0774993896484, 4.0
213299.160542792, 213299.46073975, 7.21000003814697, 4.0
213299.91090625, 213300.860991333, 19.1725006103516, 4.0
213301.360997042, 213301.677670625, 7.21000003814697, 4.0
213302.294340917, 213303.611085, 17.3575000762939, 4.0
213305.644333, 213306.094631542, 21.0700016021729, 4.0
213306.444613833, 213307.027988542, 14.7175006866455, 4.0
213307.177652208, 213307.36129275, 8.69499969482422, 4.0
213308.144849375, 213308.326606, -3.10249996185303, 4.0
213308.594772333, 213308.660184042, -5.0, 4.0
213309.02814325, 213309.177952583, 100.0, 1.0
213308.978047583, 213309.360413833, -5.0, 4.0
213309.711460333, 213310.244914833, 20.4099998474121, 4.0
213310.51167725, 213310.944945875, 14.3874988555908, 4.0
213311.094586083, 213311.39495825, 12.3249988555908, 4.0
213313.145217583, 213313.478454125, 19.0900001525879, 4.0
213313.661494833, 213314.128628208, 11.5, 4.0
213314.411527292, 213314.745286667, 8.69499969482422, 4.0
213315.01157375, 213315.411885583, 9.10750007629395, 4.0
213317.445444542, 213317.511817833, 100.0, 1.0
213318.181124125, 213318.97882075, 19.0075016021729, 4.0
213319.278584958, 213319.678811875, 6.05500030517578, 4.0
213320.078866708, 213320.245612625, 0.115000247955322, 4.0
213320.862221583, 213321.162232125, 6.05500030517578, 4.0
213322.310974833, 213322.412250042, -5.0, 4.0
213322.878974917, 213322.9623145, -5.0, 4.0
213323.062482917, 213323.129036375, -5.0, 4.0
213323.212368125, 213323.277934833, -5.0, 4.0
213323.329116125, 213323.41124725, -5.0, 4.0
213323.529307083, 213323.612444333, -5.0, 4.0
213325.095935125, 213325.262501792, 2.09500026702881, 4.0
213325.645926667, 213326.4625885, 15.2950000762939, 4.0
213326.962559083, 213327.129240958, 100.0, 1.0
213326.962559083, 213327.529612375, 100.0, 1.0
213326.962559083, 213328.712746958, 0.940000057220459, 4.0
213329.262748542, 213329.846248083, 14.0574989318848, 4.0
213330.17953375, 213331.146301292, 4.32250022888184, 4.0
213332.5462915, 213333.26304525, 11.1700000762939, 4.0
213333.579477292, 213333.846526208, 5.23000049591064, 4.0
213334.312823875, 213335.680072417, 23.4624996185303, 4.0
213336.013113875, 213336.230054375, 5.47749996185303, 4.0
213336.563243083, 213337.463260417, 16.0375003814697, 4.0
213339.46344325, 213340.063486333, 21.7299995422363, 4.0
213340.380107542, 213340.980223875, 13.0675010681152, 4.0
213341.163186708, 213341.546950917, 15.8724994659424, 4.0
213342.830484083, 213343.6971805, 20.4924983978271, 4.0
213343.997020042, 213344.6638985, 8.19999980926514, 4.0
213344.913609833, 213345.213836625, 8.03500080108643, 4.0
213345.497211792, 213346.180704208, 13.0675010681152, 4.0
213348.162697542, 213348.247235292, -5.0, 4.0
213348.364706, 213348.430565667, -5.0, 4.0
213348.530726542, 213348.596207542, -5.0, 4.0
213348.6640735, 213348.746215583, -5.0, 4.0
213348.797442042, 213348.896117958, -5.0, 4.0
213349.0808495, 213349.162841625, -5.0, 4.0
213349.497403083, 213349.596272875, -5.0, 4.0
213349.680957458, 213349.7629785, -5.0, 4.0
213349.830849, 213349.914259417, -5.0, 4.0
get aboard the ship is leaving, 56, false, 23
213352.230938875, 213352.530982417, 9.10750007629395, 4.0
213352.797406667, 213353.0309785, 7.12750053405762, 4.0
213353.397774667, 213354.281006667, 19.4200000762939, 4.0
213354.981189083, 213355.063250958, -5.0, 4.0
213355.997587583, 213356.247500292, 2.01250028610229, 4.0
213356.531134083, 213356.697892583, 2.6725001335144, 4.0
213356.981014042, 213357.598003417, 13.0675010681152, 4.0
213357.914652042, 213358.114673458, 3.08500003814697, 4.0
213358.631378167, 213359.364956292, 15.1300010681152, 4.0
213359.664985458, 213359.898118458, 5.39499950408936, 4.0
213360.831611833, 213360.897038583, -5.0, 4.0
213361.765035375, 213362.415024167, 17.5225009918213, 4.0
213362.614738708, 213362.965065625, 11.0874996185303, 4.0
213363.231404417, 213363.448350458, 7.45749950408936, 4.0
213364.981946167, 213365.815176292, 14.1399993896484, 4.0
213366.13204325, 213366.565255375, 10.4274997711182, 4.0
213367.165274208, 213367.398612917, 9.10750007629395, 4.0
213367.648309125, 213368.132066333, 16.1199989318848, 4.0
213369.965481583, 213370.015182792, 100.0, 1.0
213370.63211125, 213371.115467833, 21.0700016021729, 4.0
213371.432388, 213371.76557475, 7.04500007629395, 4.0
213371.982046375, 213372.215643958, 8.19999980926514, 4.0
213372.515663833, 213372.849094083, 12.5725002288818, 4.0
213373.715702458, 213373.799026917, -5.0, 4.0
213373.882387042, 213373.947829167, -5.0, 4.0
213374.032378792, 213374.082476792, -5.0, 4.0
213374.165696417, 213374.215680875, -5.0, 4.0
213374.282355875, 213374.364401208, -5.0, 4.0
213374.399125958, 213374.481015417, -5.0, 4.0
213375.182429792, 213375.264493208, -5.0, 4.0
213375.332600625, 213375.414489917, -5.0, 4.0
213375.465877625, 213375.547854333, -5.0, 4.0
213377.199152625, 213377.2813385, -5.0, 4.0
213377.349565667, 213377.414653792, -5.0, 4.0
213377.482999583, 213377.549242833, -5.0, 4.0
213377.79916725, 213377.898064083, -5.0, 4.0
213377.966043125, 213378.031570792, -5.0, 4.0
213378.099653125, 213378.181353542, -5.0, 4.0
213378.249327417, 213378.314787542, -5.0, 4.0
213380.066210042, 213380.349457125, 8.03500080108643, 4.0
213380.649151208, 213381.297955792, 16.1199989318848, 4.0
213381.699386, 213381.782803875, 100.0, 1.0
213382.032964958, 213382.1660705, 100.0, 1.0
213382.032964958, 213382.931747792, -5.0, 4.0
213383.399661583, 213384.39977125, 8.03500080108643, 4.0
213384.71612475, 213385.233223042, 16.4499988555908, 4.0
213385.816440125, 213385.881870375, -5.0, 4.0
213386.733297458, 213387.133288167, 16.1199989318848, 4.0
213387.399614708, 213387.683367542, 7.70499992370605, 4.0
213387.916308667, 213388.116500417, 5.06500053405762, 4.0
213388.59983025, 213389.233235792, 22.4724998474121, 4.0
213389.883594833, 213390.583643708, 9.27250003814697, 4.0
213390.883281, 213391.666875667, 15.0475006103516, 4.0
213392.366785833, 213392.566878, 6.05500030517578, 4.0
213393.932293625, 213394.000387458, -5.0, 4.0
213394.083671458, 213394.149174958, -5.0, 4.0
the acceptance speech was boring, 51, false, 24
213397.234279583, 213397.384182, 100.0, 1.0
213397.234279583, 213398.334323167, 9.10750007629395, 4.0
213398.433746625, 213398.950731583, 19.5850009918213, 4.0
213399.017091208, 213399.10040925, 100.0, 1.0
213399.017091208, 213399.534067333, 100.0, 1.0
213399.017091208, 213400.600851708, 21.0700016021729, 4.0
213400.884236625, 213401.200879125, 8.52999973297119, 4.0
213401.434063417, 213401.650867958, 9.02500057220459, 4.0
213402.884297792, 213403.050984583, 2.09500026702881, 4.0
213403.234013458, 213403.434195375, 5.89000034332275, 4.0
213403.683991458, 213403.934334, 4.07499980926514, 4.0
213404.167551417, 213404.334359667, 4.15750026702881, 4.0
213404.667825083, 213405.817894333, 17.1100006103516, 4.0
213406.05118175, 213406.40124425, 14.3874988555908, 4.0
213406.567750917, 213406.701016875, -0.627500057220459, 4.0
213406.984524292, 213410.151714042, 13.0675010681152, 4.0
213410.534709875, 213410.701608375, 4.48750019073486, 4.0
213410.868006708, 213411.334849417, 21.3175010681152, 4.0
213411.568242708, 213411.968297917, 4.15750026702881, 4.0
213412.385042375, 213412.45173175, 100.0, 1.0
213413.001596333, 213413.318297375, 2.01250028610229, 4.0
213413.584766, 213413.768158292, 3.25, 4.0
213414.151512708, 213414.418346667, 2.34249973297119, 4.0
213414.868406875, 213415.068391667, 3.16750049591064, 4.0
213415.485133583, 213416.40172575, 14.3049983978271, 4.0
213416.735225375, 213417.251989583, 23.1325016021729, 4.0
213417.585201792, 213417.751894875, 3.49749946594238, 4.0
213418.018577167, 213419.068649208, 9.93249988555908, 4.0
213420.98552675, 213421.185484042, 5.06500053405762, 4.0
213421.418823042, 213421.552149583, 3.82750034332275, 4.0
213424.202402, 213424.735696167, 18.1824989318848, 4.0
213425.219026042, 213426.219142417, 16.2849998474121, 4.0
213426.685826583, 213426.952762625, 5.23000049591064, 4.0
213427.185504875, 213427.3690645, 4.15750026702881, 4.0
213427.852700958, 213428.0190425, 3.33249950408936, 4.0
213428.419298042, 213428.8026595, 6.13749980926514, 4.0
213430.086087917, 213430.869492125, 23.4624996185303, 4.0
213431.169448875, 213431.353152, 5.64249992370605, 4.0
213432.269581417, 213432.768428708, 19.5850009918213, 4.0
213434.053096917, 213434.336331417, 4.15750026702881, 4.0
213434.652776125, 213435.253118917, 10.5924997329712, 4.0
213435.836465833, 213437.119855875, 16.0375003814697, 4.0
213437.436216833, 213437.93635675, 11.0874996185303, 4.0
213438.2863695, 213438.769758, 14.0574989318848, 4.0
213439.303293042, 213439.503156333, 4.32250022888184, 4.0
213440.736692125, 213440.818755042, -5.0, 4.0
213440.903762917, 213440.968753083, -5.0, 4.0
213441.053644458, 213441.102115125, -5.0, 4.0
213441.170107042, 213441.236814, -5.0, 4.0
213441.3033545, 213441.353423292, -5.0, 4.0
213441.420124833, 213441.502241833, -5.0, 4.0
this camera takes nice photographs, 54, false, 25
213444.403689583, 213445.737340458, 18.3474998474121, 4.0
213446.03714425, 213446.35402525, 9.27250003814697, 4.0
213446.570270042, 213446.85387, 6.22000026702881, 4.0
213447.120336125, 213447.569448125, 19.4200000762939, 4.0
213448.58590525, 213448.669248125, -5.0, 4.0
213449.637352708, 213449.820742833, 3.08500003814697, 4.0
213450.087127083, 213450.30410675, 4.23999977111816, 4.0
213450.887432875, 213451.38735425, 13.1499996185303, 4.0
213451.754263042, 213451.937515208, 5.23000049591064, 4.0
213452.304234333, 213453.054582417, 18.2649993896484, 4.0
213453.2873705, 213453.437494625, 4.65249919891357, 4.0
213455.037734917, 213456.171250625, 20.0799999237061, 4.0
213456.487778542, 213456.737815875, 2.25999975204468, 4.0
213457.071228125, 213457.504582542, 9.02500057220459, 4.0
213457.821270958, 213457.987902667, 4.23999977111816, 4.0
213458.554570917, 213459.103457792, 20.1625003814697, 4.0
213460.321815667, 213461.054751083, 15.4600009918213, 4.0
213461.321228917, 213461.821644792, 10.1800003051758, 4.0
213462.071232208, 213462.2546905, 5.06500053405762, 4.0
213462.454514708, 213462.621415667, 4.15750026702881, 4.0
213464.371608708, 213465.105054625, 11.9125003814697, 4.0
213465.738421042, 213466.321921292, 8.61250019073486, 4.0
213466.805112917, 213468.571979333, 15.1300010681152, 4.0
213468.854978458, 213469.655285667, 15.4600009918213, 4.0
213469.971733167, 213470.488612375, 13.0675010681152, 4.0
213471.022169167, 213471.255447083, 7.375, 4.0
213471.521892667, 213473.055673333, 15.0475006103516, 4.0
213473.522356292, 213473.722503417, -0.627500057220459, 4.0
213474.255590375, 213476.505796167, 15.0475006103516, 4.0
213476.822529458, 213477.372504083, 7.375, 4.0
213480.056191958, 213480.139062375, 100.0, 1.0
213480.021445875, 213480.338245542, -5.0, 4.0
213481.139341875, 213481.739434792, 18.2649993896484, 4.0
213482.172802333, 213483.406246542, 11.2525005340576, 4.0
213483.706036167, 213484.323004542, 12.1599998474121, 4.0
213485.156300208, 213485.806280542, 19.0900001525879, 4.0
213486.08967525, 213486.523148375, 12.0774993896484, 4.0
213486.90638875, 213487.10642925, 5.39499950408936, 4.0
213487.489781, 213488.389866417, 18.3474998474121, 4.0
213488.673205292, 213488.823217125, 3.00250053405762, 4.0
213489.123280292, 213489.306577417, 0.0325002670288086, 4.0
213489.373031542, 213493.023615167, 10.1800003051758, 4.0
213494.023619583, 213494.440105333, 100.0, 1.0
213497.855847333, 213498.757287583, 16.2024993896484, 4.0
213499.090580833, 213499.757491333, 9.02500057220459, 4.0
213500.040327958, 213501.340793417, 13.0675010681152, 4.0
213502.540937583, 213504.057467958, 17.1925010681152, 4.0
213504.257304458, 213504.924355083, 13.3150005340576, 4.0
213505.240987833, 213505.807839042, 7.04500007629395, 4.0
213506.47444125, 213507.274556042, 15.0475006103516, 4.0
213507.591062792, 213507.741188208, 1.43499994277954, 4.0
213508.457966208, 213509.441330667, 15.1300010681152, 4.0
213509.707825833, 213510.008021125, 6.22000026702881, 4.0
213511.506737583, 213511.59008975, -5.0, 4.0
well connected with people, 61, false, 26
213514.558355542, 213515.058333625, 25.1125011444092, 4.0
213515.391758083, 213515.958361625, 5.23000049591064, 4.0
213516.241900083, 213516.725158083, 10.0150003433228, 4.0
213516.841435417, 213517.075197833, 10.9224996566772, 4.0
213518.2752195, 213518.475336667, 1.26999998092651, 4.0
213518.791940083, 213519.375289208, 16.0375003814697, 4.0
213519.541669, 213520.092113792, 15.2124996185303, 4.0
213520.425065167, 213520.842127083, 14.3874988555908, 4.0
213521.242194167, 213521.458730792, 4.32250022888184, 4.0
213522.175451958, 213522.342279292, 2.17750024795532, 4.0
213523.692286625, 213524.058912708, 5.06500053405762, 4.0
213526.508982542, 213526.608830125, 100.0, 1.0
213526.508982542, 213532.409434792, 19.1725006103516, 4.0
213532.659445458, 213532.992861458, 7.12750053405762, 4.0
213533.292836792, 213533.476203125, 5.14750003814697, 4.0
213534.809712333, 213535.2930375, 25.1125011444092, 4.0
213535.526323875, 213535.809750667, 11.0874996185303, 4.0
213536.476378667, 213536.809790292, 22.4724998474121, 4.0
213537.093068625, 213537.643096625, 10.5100002288818, 4.0
213539.143300792, 213539.560071458, 13.3150005340576, 4.0
213540.326698708, 213540.560204917, 11.0050010681152, 4.0
213540.826346333, 213541.343385292, 11.5, 4.0
213541.676512667, 213541.993442417, 12.0774993896484, 4.0
213542.476842833, 213542.743469167, 12.2424983978271, 4.0
213543.260190917, 213543.426806792, 5.06500053405762, 4.0
213544.642200125, 213544.760185792, -5.0, 4.0
213545.026853292, 213545.14238625, -0.957499980926514, 4.0
213545.210447167, 213545.293593833, -5.0, 4.0
213545.376862542, 213545.443542125, -5.0, 4.0
213545.493544833, 213545.559037792, -5.0, 4.0
213545.827009917, 213545.942340042, -5.0, 4.0
213546.243615792, 213546.325701833, -5.0, 4.0
213546.410346667, 213546.475732292, -5.0, 4.0
213546.577180292, 213546.625724167, -5.0, 4.0
213546.710326125, 213546.759333917, -5.0, 4.0
213547.027038875, 213547.110302208, -5.0, 4.0
213547.1937545, 213547.275749333, -5.0, 4.0
213547.360408833, 213547.410333125, -5.0, 4.0
213547.826999708, 213547.942768833, -5.0, 4.0
213548.2270425, 213548.310381417, -5.0, 4.0
213548.410517917, 213548.510913875, -5.0, 4.0
213548.627222042, 213548.726003125, -5.0, 4.0
213548.827171958, 213548.910635792, -5.0, 4.0
213549.010560625, 213549.076053292, -5.0, 4.0
213549.427294542, 213549.542438667, -0.957499980926514, 4.0
213549.643861625, 213549.759408333, -5.0, 4.0
213549.877296, 213549.97614075, -5.0, 4.0
213550.127108417, 213550.242888625, -5.0, 4.0
213550.310768375, 213550.392636792, -5.0, 4.0
213550.493908458, 213550.559469875, -5.0, 4.0
213550.643950542, 213550.742630083, -5.0, 4.0
213550.7940035, 213550.877392792, -5.0, 4.0
213550.960778083, 213551.243857875, 100.0, 1.0
213550.960778083, 213552.5608345, 18.1824989318848, 4.0
213552.84410875, 213553.077525083, 8.44750022888184, 4.0
213553.377536208, 213553.894184542, 16.2849998474121, 4.0
213554.311236708, 213554.644239375, 13.3150005340576, 4.0
213555.077632042, 213555.327599333, 7.12750053405762, 4.0
213555.844355583, 213556.044311833, 7.29250049591064, 4.0
213556.677626, 213556.743044292, -5.0, 4.0
213558.093151667, 213558.411041917, -5.0, 4.0
take a coffee break, 27, false, 27
213561.178009958, 213562.64479575, 20.0799999237061, 4.0
213562.928262875, 213563.078164667, 2.01250028610229, 4.0
213563.644821333, 213564.261718667, 14.2224998474121, 4.0
213564.828243708, 213565.112163542, 9.76749992370605, 4.0
213566.811705167, 213566.878132667, 100.0, 1.0
213566.760243375, 213567.078397792, -5.0, 4.0
213567.361726833, 213568.428471083, 17.0275001525879, 4.0
213568.711638, 213568.84510775, -0.462500095367432, 4.0
213569.295227333, 213569.912068875, 9.27250003814697, 4.0
213570.211986542, 213570.512142625, 5.14750003814697, 4.0
213571.195190958, 213571.278698083, -5.0, 4.0
213572.162277208, 213572.328882083, 2.01250028610229, 4.0
213573.728822958, 213574.1622375, 3.08500003814697, 4.0
213574.495305625, 213575.228929625, 15.0475006103516, 4.0
213575.845636042, 213576.079016583, 9.10750007629395, 4.0
213576.328674792, 213576.595685792, 6.22000026702881, 4.0
213577.079032125, 213577.329044167, 6.71499919891357, 4.0
213577.412117375, 213577.678926042, 6.13749980926514, 4.0
213579.212582917, 213580.979352167, 2.01250028610229, 4.0
213581.979037458, 213582.612789792, 14.2224998474121, 4.0
213583.096135292, 213583.413023958, 6.30249977111816, 4.0
213583.645868417, 213583.8128155, 3.33249950408936, 4.0
213584.579524875, 213585.128403375, 12.1599998474121, 4.0
213586.228353625, 213586.311871375, -5.0, 4.0
213586.396712, 213586.463356792, -5.0, 4.0
213586.546300917, 213586.595066333, -5.0, 4.0
213586.69631925, 213586.762012208, -5.0, 4.0
a problem with the engine, 53, false, 28
213589.130160542, 213589.279755458, -0.957499980926514, 4.0
213590.079819875, 213590.546631792, 16.5324993133545, 4.0
213591.579853917, 213592.530075625, 17.1100006103516, 4.0
213592.779743917, 213593.246843667, 13.3150005340576, 4.0
213593.529911542, 213593.730119375, 3.41499996185303, 4.0
213594.046845083, 213594.596922458, 19.0075016021729, 4.0
213594.84679775, 213595.580217583, 6.13749980926514, 4.0
213595.913558375, 213596.230300458, 13.1499996185303, 4.0
213597.680477833, 213597.747038333, 100.0, 1.0
213597.56246225, 213597.962477917, -5.0, 4.0
213598.863907792, 213599.129403292, 2.25999975204468, 4.0
213600.930535375, 213601.530742625, 17.1100006103516, 4.0
213602.097296083, 213603.097430208, 25.0300006866455, 4.0
213603.330770333, 213603.730778875, 15.2124996185303, 4.0
213604.764260875, 213604.997577583, 3.41499996185303, 4.0
213605.380861625, 213605.964328708, 11.0874996185303, 4.0
213606.414322625, 213606.780982333, 5.47749996185303, 4.0
213607.130991375, 213607.464354667, 11.5825004577637, 4.0
213608.447920542, 213608.547644708, -5.0, 4.0
213608.631094, 213608.696495792, -5.0, 4.0
213608.781286792, 213608.82980275, -5.0, 4.0
213608.914426292, 213608.963375708, -5.0, 4.0
213609.03103775, 213609.096446917, -5.0, 4.0
213609.147797417, 213609.23002325, -5.0, 4.0
213609.280981333, 213609.364591958, -5.0, 4.0
213609.630962, 213609.729862917, -5.0, 4.0
213609.798029792, 213609.86327975, -5.0, 4.0
213609.931146625, 213610.014530083, -5.0, 4.0
213610.081173667, 213610.1632505, -5.0, 4.0
213610.233623042, 213610.296774542, -5.0, 4.0
213610.3643945, 213610.446577917, -5.0, 4.0
213610.497917542, 213610.581116833, -5.0, 4.0
213610.981216042, 213611.247901417, 100.0, 1.0
213610.981216042, 213613.198123167, 15.2124996185303, 4.0
213613.898149875, 213614.781309333, 17.6049995422363, 4.0
213615.431614458, 213616.248290833, 16.2024993896484, 4.0
213616.848170333, 213617.264818208, 2.01250028610229, 4.0
213617.665030542, 213618.21504875, 11.5, 4.0
213618.498158667, 213618.715037292, 5.3125, 4.0
213619.015149917, 213619.447134875, 11.2525005340576, 4.0
213621.065226458, 213621.898667042, 20.4099998474121, 4.0
213622.165331125, 213622.548742167, 10.0975008010864, 4.0
213623.732510458, 213624.248807792, 20.2449989318848, 4.0
213624.765445667, 213625.265471792, 7.21000003814697, 4.0
213626.732440833, 213627.515719208, 16.0375003814697, 4.0
213627.932386958, 213628.515677583, 6.13749980926514, 4.0
213628.815519167, 213629.082384875, 8.77749919891357, 4.0
213630.832213458, 213631.132719125, 8.03500080108643, 4.0
213631.39898975, 213632.316034708, 12.0774993896484, 4.0
213632.582347875, 213632.81598075, 6.30249977111816, 4.0
213633.015675208, 213633.265866833, 7.45749950408936, 4.0
213633.7661515, 213634.466051458, 11.6649990081787, 4.0
213634.782810833, 213634.966174917, 5.39499950408936, 4.0
companies announce a merger, 54, false, 29
213637.933488958, 213638.183123583, 6.30249977111816, 4.0
213638.616178958, 213639.099604542, 15.1300010681152, 4.0
213639.266104708, 213639.966365, 10.4274997711182, 4.0
213640.59986825, 213641.566653625, 17.1925010681152, 4.0
213641.849741208, 213642.01668175, 2.75500011444092, 4.0
213642.416637375, 213643.549934667, 11.0874996185303, 4.0
213643.79983125, 213644.050082833, 8.03500080108643, 4.0
213644.350112625, 213645.850252208, 4.15750026702881, 4.0
213646.900304917, 213647.650276542, 19.0075016021729, 4.0
213649.167210583, 213649.333940625, 2.01250028610229, 4.0
213649.717135542, 213650.167248167, 13.3975009918213, 4.0
213650.333589167, 213650.683973833, 11.2525005340576, 4.0
213650.983667583, 213652.06736725, 13.2325000762939, 4.0
213652.333932167, 213653.184146667, 21.1525001525879, 4.0
213653.500684792, 213654.100876333, 3.08500003814697, 4.0
213654.334155833, 213654.617505875, 5.3125, 4.0
213658.582959833, 213658.65101725, -5.0, 4.0
213658.751043833, 213658.801243708, -5.0, 4.0
213658.884563875, 213658.949834917, -5.0, 4.0
213659.017871042, 213659.083126583, -5.0, 4.0
213659.134421458, 213659.216397292, -5.0, 4.0
213659.251264083, 213659.334399458, -5.0, 4.0
213660.001061667, 213660.08316125, -5.0, 4.0
213660.168087542, 213660.233034125, -5.0, 4.0
213660.301108208, 213660.384690833, -5.0, 4.0
213660.851001208, 213660.950870917, -5.0, 4.0
213661.034769375, 213661.133289375, -5.0, 4.0
213661.218065333, 213661.30155325, -5.0, 4.0
213661.384544958, 213661.451183167, -5.0, 4.0
213661.801199833, 213661.934558667, 0.692500114440918, 4.0
213662.018149, 213662.116750292, -5.0, 4.0
213662.201526, 213662.301241792, -5.0, 4.0
213662.36805575, 213662.467939792, -5.0, 4.0
213662.567999, 213662.651575833, -5.0, 4.0
213662.734666208, 213662.816888083, -5.0, 4.0
213662.9012655, 213662.967915625, -5.0, 4.0
213663.184659625, 213663.284752833, -5.0, 4.0
213663.3847005, 213663.500142125, -5.0, 4.0
213663.784815875, 213664.134606, 100.0, 1.0
213663.784815875, 213665.734882208, 2.59000015258789, 4.0
213666.501566708, 213667.368303375, 17.3575000762939, 4.0
213667.568005417, 213667.985017542, 14.0574989318848, 4.0
213668.65175225, 213669.084926083, 16.1199989318848, 4.0
213669.635122167, 213670.151846583, 20.2449989318848, 4.0
213670.768530083, 213671.651954958, 12.2424983978271, 4.0
213671.968614458, 213672.135298333, 2.59000015258789, 4.0
213672.3851125, 213672.585231667, 5.72499942779541, 4.0
213673.968324667, 213674.083787583, 1.1875, 4.0
213675.152282417, 213675.502246583, 12.0774993896484, 4.0
213675.902221583, 213676.218704167, 7.12750053405762, 4.0
213676.868927833, 213677.56899725, 16.0375003814697, 4.0
213677.801983375, 213678.21882675, 7.375, 4.0
213679.402575625, 213679.652592458, 5.64249992370605, 4.0
213680.302645583, 213681.119254792, 14.3049983978271, 4.0
questioning the wisdom of the courts, 33, false, 30
213684.486086542, 213684.986113333, 16.6149997711182, 4.0
213685.285832917, 213685.836222333, 21.2350006103516, 4.0
213686.119566958, 213686.419595167, 8.36499977111816, 4.0
213686.969587042, 213687.669555083, 16.1199989318848, 4.0
213688.469706792, 213689.469855042, 19.0900001525879, 4.0
213689.71989125, 213690.019834125, 8.19999980926514, 4.0
213690.303227083, 213691.119952083, 13.0675010681152, 4.0
213691.319841375, 213691.703194625, 14.5524997711182, 4.0
213692.40325875, 213692.970061333, 8.36499977111816, 4.0
213693.153360667, 213693.519993833, 14.1399993896484, 4.0
213694.136470125, 213694.453385375, 4.23999977111816, 4.0
213696.720263833, 213697.3536385, 22.2250003814697, 4.0
213697.653533917, 213698.320491417, 10.1800003051758, 4.0
213698.42004825, 213698.587181625, 1.02250003814697, 4.0
213700.770542125, 213701.870576, 21.3175010681152, 4.0
213702.220554292, 213702.720619292, 9.19000053405762, 4.0
213703.104028542, 213703.904102958, 16.1199989318848, 4.0
213704.254087708, 213704.470767458, 2.42499971389771, 4.0
213704.787375833, 213705.487468917, 13.1499996185303, 4.0
213705.787475583, 213706.120834042, 12.3249988555908, 4.0
213707.60430075, 213708.087633208, 17.1100006103516, 4.0
213708.370843458, 213708.62098075, 7.45749950408936, 4.0
213709.504518125, 213711.354596958, 17.0275001525879, 4.0
213711.921142042, 213712.354791417, 8.03500080108643, 4.0
213712.620948083, 213712.921138208, 6.22000026702881, 4.0
213713.904851667, 213714.187999542, 3.16750049591064, 4.0
213714.471210125, 213715.204810792, 12.0774993896484, 4.0
213715.904764708, 213716.704753375, 22.3899993896484, 4.0
213717.221634583, 213717.821844708, 16.1199989318848, 4.0
213718.121785208, 213718.720589542, 20.0799999237061, 4.0
213719.671915125, 213721.955233417, 5.47749996185303, 4.0
213723.622101792, 213723.705355083, 100.0, 1.0
213723.572145875, 213723.870778375, -5.0, 4.0
what a lovely red jacket, 25, false, 31
213815.576643292, 213816.46147525, 27.0100021362305, 4.0
213816.727999417, 213817.444914042, 8.19999980926514, 4.0
213817.694785625, 213817.87820925, 1.1875, 4.0
213818.294867375, 213818.778242708, 21.0700016021729, 4.0
213820.028364375, 213820.160367083, 0.527500152587891, 4.0
213821.54513, 213821.895154125, 17.2749996185303, 4.0
213822.161648958, 213824.295259708, 13.1499996185303, 4.0
213824.661698583, 213825.662006625, 21.5650005340576, 4.0
213825.961709208, 213826.578982708, 4.15750026702881, 4.0
213826.94543775, 213827.878601458, 12.0774993896484, 4.0
213828.261884, 213830.0623375, 22.2250003814697, 4.0
213830.845646417, 213830.911074667, -5.0, 4.0
213831.01283175, 213831.061095583, -5.0, 4.0
213832.312553792, 213834.045791292, 15.4600009918213, 4.0
213834.379214208, 213834.662750375, 4.32250022888184, 4.0
213834.945601292, 213835.179008708, 4.40499973297119, 4.0
213836.3113335, 213836.378025333, -5.0, 4.0
213836.496005708, 213836.561326708, -5.0, 4.0
213836.662293042, 213836.695665917, -5.0, 4.0
213838.113077917, 213839.012646083, 10.0150003433228, 4.0
213839.312742875, 213839.49604725, -0.792500019073486, 4.0
213839.829617917, 213840.129620625, 1.02250003814697, 4.0
213840.463064792, 213841.196517958, 11.1700000762939, 4.0
213841.513008625, 213841.746349042, 5.23000049591064, 4.0
213841.99639925, 213843.078579333, 18.1824989318848, 4.0
time to go shopping, 19, false, 32
213847.913548583, 213848.546900958, 20.0799999237061, 4.0
213848.830253083, 213849.246980125, 10.0150003433228, 4.0
213849.479992167, 213849.930211333, 10.2624998092651, 4.0
213850.246969625, 213850.413732625, 4.40499973297119, 4.0
213852.180418417, 213852.730539542, 20.0799999237061, 4.0
213852.913596958, 213853.330479333, 15.2950000762939, 4.0
213854.347244833, 213854.613890833, 7.04500007629395, 4.0
213854.796915167, 213855.113925875, 14.0574989318848, 4.0
213856.030670292, 213856.095987417, -5.0, 4.0
213856.180799625, 213856.247255333, -5.0, 4.0
213857.047441208, 213858.530923, 17.1100006103516, 4.0
213858.74721525, 213859.397451292, 8.28250026702881, 4.0
213859.563842208, 213859.947623, 12.3249988555908, 4.0
213860.130655125, 213860.464266833, 17.0275001525879, 4.0
213860.697374792, 213860.981085167, 11.3350009918213, 4.0
213861.397671833, 213861.947746208, 8.11750030517578, 4.0
