popularity is desired by all, 0, false, 1
popularity is desired by all, 117, false, 1
205005.788975583, 205005.887946125, -5.0, 4.0
205005.972569708, 205006.071253625, -5.0, 4.0
205006.474954417, 205006.55446475, -5.0, 4.0
205006.67253025, 205006.754694708, -5.0, 4.0
205007.155949333, 205007.322332458, 100.0, 1.0
205007.072433167, 205007.621322458, -5.0, 4.0
205007.672552625, 205008.571245542, -5.0, 4.0
205009.222670167, 205010.205995708, 6.22000026702881, 4.0
205010.706107333, 205011.172784958, 0.362499713897705, 4.0
205012.256327292, 205013.056172583, 9.02500057220459, 4.0
205013.63953775, 205015.123168958, 18.7600002288818, 4.0
205015.689711625, 205015.839555083, 100.0, 1.0
205017.356796708, 205017.606677542, 100.0, 1.0
205017.356796708, 205017.855066292, -5.0, 4.0
205018.256586792, 205019.206688208, 6.30249977111816, 4.0
205019.573512875, 205020.023390958, 2.09500026702881, 4.0
205020.456862625, 205021.156738375, 7.12750053405762, 4.0
205021.606772625, 205022.523652042, 12.0774993896484, 4.0
205022.90693875, 205023.690224958, 20.0799999237061, 4.0
205024.340361583, 205025.607144875, 16.1199989318848, 4.0
205025.90709775, 205026.3237865, 4.40499973297119, 4.0
for your information only, 22, false, 21
205035.024350625, 205035.374312667, 6.22000026702881, 4.0
205035.690797542, 205036.290983042, 15.3775005340576, 4.0
205036.824440375, 205038.474546625, 14.2224998474121, 4.0
205042.808225583, 205043.625080375, 24.2049999237061, 4.0
205043.808293333, 205044.508297083, 13.2325000762939, 4.0
205044.67497225, 205045.376307708, 20.0799999237061, 4.0
205045.709553542, 205047.192982292, 18.0174999237061, 4.0
205048.876590083, 205049.443245167, 6.30249977111816, 4.0
205049.776242625, 205050.54298525, 11.1700000762939, 4.0
205050.842891208, 205051.476431292, 3.16750049591064, 4.0
205051.742947875, 205052.743286208, 12.0774993896484, 4.0
205053.176863833, 205053.99341625, 16.0375003814697, 4.0
205054.326949708, 205055.293482458, 11.0050010681152, 4.0
205055.593551375, 205055.877017458, 4.40499973297119, 4.0
205059.260472542, 205060.377295125, 16.4499988555908, 4.0
205060.660543958, 205061.260590542, 7.12750053405762, 4.0
205061.69391475, 205064.693856375, 13.0675010681152, 4.0
205064.8938345, 205065.660910208, 12.1599998474121, 4.0
205067.776469125, 205068.559855958, 12.0774993896484, 4.0
205068.859501542, 205069.793208667, 11.1700000762939, 4.0
205070.176376542, 205072.126949708, 10.0975008010864, 4.0
205072.426601083, 205073.09327875, 27.4225006103516, 4.0
all together in one big pile, 59, false, 22
205076.39483675, 205076.593710042, 0.197499752044678, 4.0
205076.977266458, 205077.693783375, 12.1599998474121, 4.0
205077.893636083, 205078.543877083, 11.0050010681152, 4.0
205081.3773985, 205082.394205667, 18.0174999237061, 4.0
205082.560450417, 205083.144287042, 13.3150005340576, 4.0
205083.393853, 205083.994318458, 7.21000003814697, 4.0
205084.1938995, 205084.644131, 4.40499973297119, 4.0
205084.944036417, 205086.144490458, 17.1100006103516, 4.0
205086.394145667, 205086.844479375, 5.14750003814697, 4.0
205087.11109675, 205087.5111335, 3.00250053405762, 4.0
205087.877779167, 205088.861372833, 15.1300010681152, 4.0
205090.544763125, 205091.028014417, 6.05500030517578, 4.0
205091.194260667, 205091.794589542, 11.0050010681152, 4.0
205092.99488475, 205093.861558542, 15.1300010681152, 4.0
205094.011216542, 205094.711437625, 12.0774993896484, 4.0
205094.877942208, 205095.144830583, 7.12750053405762, 4.0
205096.028283333, 205096.127078917, -5.0, 4.0
205096.211803917, 205096.293735792, -5.0, 4.0
205097.645151042, 205098.178535875, 2.59000015258789, 4.0
205098.51182075, 205099.495287875, 9.02500057220459, 4.0
205099.844957333, 205100.511920625, 6.05500030517578, 4.0
205101.445477958, 205101.544049917, -5.0, 4.0
205101.628805625, 205101.727375542, -5.0, 4.0
205103.578878958, 205104.329041708, 14.1399993896484, 4.0
205104.545334125, 205105.078929208, 6.22000026702881, 4.0
205105.445425625, 205106.312211792, 9.4375, 4.0
205106.512006125, 205106.895872542, 4.07499980926514, 4.0
205108.077773333, 205108.177907958, -5.0, 4.0
205108.2960465, 205108.379055, -5.0, 4.0
205108.595949, 205108.679070833, -5.0, 4.0
205108.795877792, 205108.879177417, -5.0, 4.0
205109.312455625, 205109.394640792, -5.0, 4.0
205110.162525958, 205110.261406875, -5.0, 4.0
205110.412667417, 205110.511269375, -5.0, 4.0
205111.245982042, 205111.329259667, -5.0, 4.0
205111.779477333, 205112.812751917, 27.5875015258789, 4.0
205113.979539042, 205114.079357708, 100.0, 1.0
205113.894862833, 205114.944994292, -5.0, 4.0
205117.011769917, 205117.379519083, 100.0, 1.0
205117.011769917, 205118.061871583, -5.0, 4.0
205118.42974575, 205119.563264333, 14.3049983978271, 4.0
205119.71284225, 205120.363415333, 9.10750007629395, 4.0
205120.663044875, 205121.263178917, 12.3249988555908, 4.0
205121.61317875, 205121.896702125, 5.23000049591064, 4.0
205122.880062875, 205122.963370042, -5.0, 4.0
205123.080639583, 205123.163380833, -5.0, 4.0
205123.263475792, 205123.346736125, -5.0, 4.0
205123.430185333, 205123.529095083, -5.0, 4.0
205123.630305083, 205123.72888475, -5.0, 4.0
205123.830308792, 205123.928992583, -5.0, 4.0
205124.146831333, 205124.262228458, -5.0, 4.0
205124.347019583, 205124.430333792, -5.0, 4.0
205124.530248458, 205124.613506833, -5.0, 4.0
205124.713534792, 205124.812249875, -5.0, 4.0
205124.896825458, 205124.995671417, -5.0, 4.0
205125.463610417, 205125.562358125, -5.0, 4.0
205126.046867625, 205126.362460292, -5.0, 4.0
205126.646852833, 205127.09580125, -5.0, 4.0
205127.513725708, 205127.879190458, -5.0, 4.0
do not feel too bad about it, 33, false, 23
205131.18066875, 205131.430711417, 5.06500053405762, 4.0
205131.813811667, 205132.464028167, 13.1499996185303, 4.0
205133.480852667, 205133.58066325, 100.0, 1.0
205133.480852667, 205134.447350958, 100.0, 1.0
205133.480852667, 205137.164490792, 0.0325002670288086, 4.0
205137.431013292, 205138.114545417, 15.2950000762939, 4.0
205138.731106583, 205138.814498667, -5.0, 4.0
205138.914452667, 205138.98116825, -5.0, 4.0
205140.264533083, 205140.981337625, 12.5725002288818, 4.0
205141.164330208, 205141.847963625, 14.0574989318848, 4.0
205142.031050375, 205142.698018042, 18.1000003814697, 4.0
205144.514842708, 205145.164899833, 5.06500053405762, 4.0
205145.481247667, 205146.081558833, 3.16750049591064, 4.0
205146.381275583, 205146.681466958, 3.16750049591064, 4.0
205146.914717292, 205147.481690208, 9.02500057220459, 4.0
205148.515027417, 205148.613809125, -5.0, 4.0
205148.715058083, 205148.79838625, -5.0, 4.0
205148.898731417, 205148.980466208, -5.0, 4.0
205149.065073708, 205149.163801958, -5.0, 4.0
205150.881929458, 205152.465514542, 17.1925010681152, 4.0
205153.115505, 205153.832138625, 17.1100006103516, 4.0
205154.11517575, 205154.532132792, 13.0675010681152, 4.0
205155.998948917, 205156.448973125, 1.35249996185303, 4.0
205156.765812208, 205156.949116083, 1.10500001907349, 4.0
205157.615828583, 205157.93238325, 2.17750024795532, 4.0
205159.732498, 205159.999213917, 0.197499752044678, 4.0
205160.449198042, 205160.799277917, 0.0325002670288086, 4.0
205161.149165167, 205162.632727333, 14.3049983978271, 4.0
205162.849193542, 205163.549421667, 19.2550010681152, 4.0
205163.81623975, 205164.532825958, 18.1000003814697, 4.0
205166.432996625, 205166.816365875, 11.1700000762939, 4.0
205167.066108875, 205167.84952325, 18.3474998474121, 4.0
205168.649683583, 205168.7163525, -5.0, 4.0
i can play much better now, 35, false, 24
205172.016731167, 205172.500072208, 7.04500007629395, 4.0
205172.883158792, 205173.233424167, 1.1875, 4.0
205173.766865042, 205174.133454042, 0.0325002670288086, 4.0
205174.450185292, 205175.400387583, 14.3049983978271, 4.0
205177.500418875, 205177.600211375, 100.0, 1.0
205178.283747417, 205179.015957417, 8.19999980926514, 4.0
205180.600541667, 205180.767303, 1.26999998092651, 4.0
205181.067473042, 205181.267320083, 1.1875, 4.0
205181.500297958, 205182.299329208, 10.2624998092651, 4.0
205184.134158333, 205184.967512667, 12.1599998474121, 4.0
205185.183909958, 205185.967547292, 9.27250003814697, 4.0
205186.6344815, 205187.6344645, 1.26999998092651, 4.0
205187.951046167, 205189.449851708, 26.2674999237061, 4.0
205190.101095375, 205190.167789417, -5.0, 4.0
205191.167938167, 205191.801256167, 12.0774993896484, 4.0
205191.967647, 205193.134734333, 25.0300006866455, 4.0
205194.251473583, 205194.484849917, 6.63249969482422, 4.0
205195.184887, 205195.317985042, 100.0, 1.0
205195.184887, 205195.901434875, 100.0, 1.0
205195.134731792, 205196.868188542, -5.0, 4.0
205197.234828458, 205198.11855625, 12.2424983978271, 4.0
205198.334738458, 205199.351860708, 19.4200000762939, 4.0
205199.684893792, 205200.168336542, 1.51750040054321, 4.0
205200.485196792, 205201.08531, 7.45749950408936, 4.0
205203.352054083, 205203.618776083, 2.25999975204468, 4.0
205203.918711208, 205204.235580792, 3.00250053405762, 4.0
205204.63563325, 205205.45211825, 18.2649993896484, 4.0
205205.685256417, 205206.402058833, 19.0900001525879, 4.0
205206.785708458, 205207.2857565, 5.06500053405762, 4.0
205207.835771583, 205208.684614042, 15.2950000762939, 4.0
205210.302483667, 205210.885989875, 11.0050010681152, 4.0
205211.218967083, 205212.536017958, 12.0774993896484, 4.0
205212.902393667, 205213.818335875, 22.1424999237061, 4.0
205214.901499375, 205215.019351583, -5.0, 4.0
205215.186624917, 205215.284840542, -5.0, 4.0
the second largest country, 30, false, 25
205219.853130333, 205220.586177625, 18.0174999237061, 4.0
205220.836309458, 205221.786780417, 7.21000003814697, 4.0
205221.952908958, 205222.253155542, 3.00250053405762, 4.0
205224.353329625, 205225.503491125, 17.0275001525879, 4.0
205225.803142833, 205226.587082917, 2.17750024795532, 4.0
205226.953364458, 205227.58694375, 1.02250003814697, 4.0
205227.92036725, 205228.970551083, 8.94250011444092, 4.0
205229.186871542, 205229.920559292, 12.0774993896484, 4.0
205230.237239792, 205230.47063, 3.08500003814697, 4.0
205232.069293833, 205232.137131583, -5.0, 4.0
205232.254177208, 205232.336007792, -5.0, 4.0
205232.420739375, 205232.502682375, -5.0, 4.0
205232.653684792, 205232.735815125, -5.0, 4.0
205233.804083458, 205234.62074175, 9.02500057220459, 4.0
205234.887194333, 205235.370798792, -0.792500019073486, 4.0
205235.92083575, 205237.620968917, 15.0475006103516, 4.0
205237.920741417, 205238.921029292, 4.15750026702881, 4.0
205239.187808375, 205239.554476875, 3.00250053405762, 4.0
205239.837723458, 205240.60452075, 16.2024993896484, 4.0
205240.704255583, 205241.121232958, 17.1925010681152, 4.0
205242.5532595, 205242.653278667, -5.0, 4.0
205242.738220583, 205242.819999458, -5.0, 4.0
205242.904736292, 205242.988121, -5.0, 4.0
205244.654713417, 205244.971471208, 3.08500003814697, 4.0
205245.33811725, 205246.571636625, 14.2224998474121, 4.0
205246.737890917, 205247.488263583, 18.0174999237061, 4.0
205247.737939625, 205248.221708042, 12.3249988555908, 4.0
205248.555023625, 205249.538350542, 21.0700016021729, 4.0
205249.788409708, 205250.888457333, 16.1199989318848, 4.0
205251.038109708, 205251.838512458, 23.2150001525879, 4.0
coalition governments never work, 32, false, 26
205256.622581042, 205256.938927875, 4.07499980926514, 4.0
205257.23864375, 205258.072309542, 12.4899997711182, 4.0
205258.388761375, 205258.588791583, 0.0325002670288086, 4.0
205258.922330458, 205259.539131333, 10.0150003433228, 4.0
205260.189133125, 205261.022565792, 8.03500080108643, 4.0
205261.405845292, 205262.805914292, 18.1824989318848, 4.0
205262.98907175, 205263.355970583, 6.22000026702881, 4.0
205263.756076167, 205264.972777958, 15.1300010681152, 4.0
205265.272737625, 205265.806247958, 12.1599998474121, 4.0
205269.839808208, 205270.256443833, 7.29250049591064, 4.0
205270.489462583, 205271.32302525, 12.1599998474121, 4.0
205271.672903875, 205273.356720542, 20.0799999237061, 4.0
205273.639667375, 205274.273314208, 3.33249950408936, 4.0
205274.556478208, 205275.973464125, 16.1199989318848, 4.0
205277.223536375, 205278.440324917, 12.0774993896484, 4.0
205278.62349325, 205279.356901542, 10.1800003051758, 4.0
205279.623808542, 205279.940406625, 4.23999977111816, 4.0
205280.290441458, 205281.223818042, 13.0675010681152, 4.0
205281.423567833, 205283.007374917, 15.8724994659424, 4.0
205283.156962583, 205284.324035167, 17.1100006103516, 4.0
205286.607463292, 205287.557562, 11.0050010681152, 4.0
205288.024241625, 205288.524333167, 7.21000003814697, 4.0
205288.807300583, 205290.257755458, 17.2749996185303, 4.0
205290.574248, 205290.858177625, 4.07499980926514, 4.0
205291.2245045, 205292.074664708, 17.1100006103516, 4.0
205296.573549125, 205296.640272708, -5.0, 4.0
205296.775085333, 205296.840208458, -5.0, 4.0
205296.941489333, 205297.023625333, -5.0, 4.0
205298.141647833, 205298.808286208, 23.0500011444092, 4.0
205299.041924792, 205299.67500625, 15.1300010681152, 4.0
205300.008268875, 205301.758457917, 17.0275001525879, 4.0
205302.041849292, 205302.508562625, 10.2624998092651, 4.0
electric cars need big fuel cells, 40, false, 27
205306.625291167, 205306.975665625, 5.3125, 4.0
205307.52555425, 205308.47563375, 12.0774993896484, 4.0
205309.492328542, 205310.009081583, 3.08500003814697, 4.0
205310.325551625, 205310.709074292, 1.02250003814697, 4.0
205311.042536583, 205312.375833292, 18.0174999237061, 4.0
205312.792782625, 205315.392816958, 14.0574989318848, 4.0
205315.759385958, 205316.709504833, 8.03500080108643, 4.0
205316.992809833, 205317.342950208, 2.25999975204468, 4.0
205318.776328542, 205319.05966525, 0.115000247955322, 4.0
205319.276191417, 205319.542831042, 0.445000171661377, 4.0
205319.876505417, 205320.80968, 14.3874988555908, 4.0
205321.14310125, 205321.676591042, 18.0174999237061, 4.0
205322.791917208, 205322.891995958, -5.0, 4.0
205322.976580125, 205323.058607292, -5.0, 4.0
205323.143413, 205323.226585958, -5.0, 4.0
205324.009915, 205324.359872458, -5.0, 4.0
205325.71006375, 205326.360146083, 12.1599998474121, 4.0
205326.759936292, 205327.27686225, 5.39499950408936, 4.0
205327.526602875, 205327.843306792, 3.16750049591064, 4.0
205328.110146125, 205328.393624792, 2.01250028610229, 4.0
205329.027052208, 205329.142398917, -5.0, 4.0
205330.560374417, 205330.843814958, 1.10500001907349, 4.0
205331.410417458, 205331.993896583, 6.13749980926514, 4.0
205332.293568208, 205334.093776667, 6.55000019073486, 4.0
205335.359419, 205335.392851875, -5.0, 4.0
205336.6271025, 205337.044259, 8.11750030517578, 4.0
205337.327148583, 205338.06089575, 18.2649993896484, 4.0
205338.293937708, 205338.844295583, 5.14750003814697, 4.0
205339.177696333, 205339.877634333, 10.0150003433228, 4.0
205342.193515125, 205342.259828375, -5.0, 4.0
205342.361174708, 205342.459854208, -5.0, 4.0
205342.561119167, 205342.644446917, -5.0, 4.0
205342.744397292, 205342.826678958, -5.0, 4.0
205342.961365125, 205343.027823458, -5.0, 4.0
205343.444579667, 205343.559929083, -5.0, 4.0
205345.4116435, 205345.794868708, 4.07499980926514, 4.0
205346.094445583, 205346.444571833, 3.00250053405762, 4.0
205346.744488333, 205347.47817075, 10.0150003433228, 4.0
205347.644441333, 205348.328413375, 11.0050010681152, 4.0
205349.328242417, 205350.177197542, 16.2024993896484, 4.0
suburbs are sprawling up everywhere, 38, false, 28
205355.712053458, 205356.311980667, 19.0900001525879, 4.0
205356.411684125, 205357.062263292, 19.3374996185303, 4.0
205357.245042125, 205358.278969792, 4.73499965667725, 4.0
205358.578674042, 205359.762277292, 19.1725006103516, 4.0
205359.978812042, 205361.24583425, 15.1300010681152, 4.0
205361.862352042, 205362.712274125, 3.00250053405762, 4.0
205363.112406833, 205364.028104625, 11.5, 4.0
205364.996094875, 205365.061434208, -5.0, 4.0
205365.179473167, 205365.2447345, -5.0, 4.0
205366.529422125, 205366.762717833, 3.33249950408936, 4.0
205367.14631, 205368.096236333, 16.0375003814697, 4.0
205368.295801792, 205368.71287625, 1.26999998092651, 4.0
205369.463033167, 205369.544994458, -5.0, 4.0
205372.679687667, 205373.4298885, 17.0275001525879, 4.0
205373.913036208, 205375.08006125, 14.0574989318848, 4.0
205375.746488625, 205377.080138292, 15.3775005340576, 4.0
205377.463201042, 205377.863428708, 1.02250003814697, 4.0
205378.380137, 205380.313572583, 22.3074989318848, 4.0
205380.580323208, 205381.113710917, 12.2424983978271, 4.0
205381.363656875, 205381.846995375, 6.13749980926514, 4.0
205382.097086542, 205383.213646042, 12.1599998474121, 4.0
205383.447119792, 205384.897208375, 7.62249946594238, 4.0
205386.863988458, 205388.380823292, 18.1000003814697, 4.0
205388.64725975, 205389.330919625, 13.0675010681152, 4.0
205390.412904958, 205390.496312542, -5.0, 4.0
205390.580890667, 205390.679729458, -5.0, 4.0
205390.764370542, 205390.863360542, -5.0, 4.0
205391.014324333, 205391.11297925, -5.0, 4.0
205392.6977655, 205392.964470042, 2.09500026702881, 4.0
205393.314466542, 205394.497861583, 19.0075016021729, 4.0
205394.880977792, 205395.447948208, 3.25, 4.0
205395.814722542, 205396.664728708, 16.0375003814697, 4.0
205396.814401167, 205398.081380083, 22.3074989318848, 4.0
205398.39811225, 205400.481625667, 19.0900001525879, 4.0
205401.03158825, 205401.831409625, 6.05500030517578, 4.0
205402.28167375, 205402.631654833, 2.17750024795532, 4.0
205403.165141917, 205403.965205917, 16.0375003814697, 4.0
205404.281811792, 205404.665068917, 1.1875, 4.0
my favorite subject is psychology, 31, false, 29
205410.6323765, 205411.315552083, 11.0874996185303, 4.0
205411.615522125, 205412.380919458, 26.0200004577637, 4.0
205413.815677792, 205414.215900458, 4.07499980926514, 4.0
205414.532214667, 205415.032556875, 1.10500001907349, 4.0
205415.382387917, 205416.732683542, 20.1625003814697, 4.0
205416.949102625, 205417.682702917, 13.2325000762939, 4.0
205417.982695292, 205418.882818583, 12.9850006103516, 4.0
205419.082748667, 205419.599603875, 7.04500007629395, 4.0
205419.815896, 205420.549612667, 17.1100006103516, 4.0
205420.932900125, 205421.949757042, 4.15750026702881, 4.0
205423.448549667, 205423.531769167, -5.0, 4.0
205425.466569125, 205426.216612833, 18.2649993896484, 4.0
205426.466510958, 205427.816585708, 18.1000003814697, 4.0
205428.133181333, 205428.500092833, 3.25, 4.0
205428.866715167, 205429.483538583, 7.12750053405762, 4.0
205430.683643792, 205431.783694417, 3.08500003814697, 4.0
205432.500375958, 205433.350522625, 2.01250028610229, 4.0
205434.600608583, 205435.434013333, 17.0275001525879, 4.0
205437.234039625, 205438.050711583, 9.02500057220459, 4.0
205438.250403792, 205438.934138917, 16.1199989318848, 4.0
205439.800767792, 205439.882930417, -5.0, 4.0
205441.017579375, 205442.184445375, 14.2224998474121, 4.0
205442.350609375, 205443.401126125, 19.6674995422363, 4.0
205443.951227917, 205444.717926042, 23.2975006103516, 4.0
205445.184565917, 205446.05116975, 1.1875, 4.0
205446.417925708, 205447.884932208, 7.04500007629395, 4.0
205448.168012708, 205448.801576833, 12.1599998474121, 4.0
205449.15151225, 205449.66830925, 10.1800003051758, 4.0
205450.018145333, 205450.651578958, 12.4074993133545, 4.0
205451.00154, 205452.435175833, 8.03500080108643, 4.0
205452.718345292, 205454.385168, 22.4724998474121, 4.0
accompanied by an adult, 23, false, 30
205458.985670792, 205459.136033125, 2.01250028610229, 4.0
205459.552284458, 205459.868869667, 2.01250028610229, 4.0
205460.118890375, 205460.36876675, 1.1875, 4.0
205460.702287792, 205461.468996417, 14.0574989318848, 4.0
205461.735840625, 205462.335917625, 10.0150003433228, 4.0
205462.78586825, 205464.719193875, 13.2325000762939, 4.0
205465.019202125, 205465.219238083, 2.01250028610229, 4.0
205465.81935675, 205466.719351625, 11.0874996185303, 4.0
205467.052672333, 205467.919366958, 6.05500030517578, 4.0
205468.236149833, 205468.652825458, 1.26999998092651, 4.0
205468.936208125, 205469.102840708, 1.1875, 4.0
205472.236441542, 205472.719711708, 1.10500001907349, 4.0
205473.003053833, 205473.619774167, 24.4524993896484, 4.0
205475.019870583, 205475.15319775, 1.02250003814697, 4.0
205475.40314325, 205476.253140917, 12.0774993896484, 4.0
205477.770100125, 205477.953382708, 0.0325002670288086, 4.0
205478.253321667, 205478.620182792, 1.02250003814697, 4.0
205479.086932458, 205480.386936, 18.0174999237061, 4.0
205480.636893333, 205481.237006083, 10.3450002670288, 4.0
205481.470166375, 205482.387124083, 17.2749996185303, 4.0
205484.285781, 205484.370524875, -5.0, 4.0
205484.487444125, 205484.56916875, -5.0, 4.0
205484.670821583, 205484.752567792, -5.0, 4.0
stay away from strangers, 21, false, 31
205503.30504725, 205503.938543833, 21.3175010681152, 4.0
205504.088196167, 205504.688568, 20.1625003814697, 4.0
205505.022756583, 205505.371845292, 0.362499713897705, 4.0
205505.82185175, 205506.488626792, 25.1950016021729, 4.0
205507.838730208, 205508.038766, 1.10500001907349, 4.0
205508.355523, 205509.088833292, 20.0799999237061, 4.0
205509.338813625, 205509.539168667, 2.25999975204468, 4.0
205509.83884, 205510.4888725, 24.0399990081787, 4.0
205512.005692417, 205512.505948042, 6.13749980926514, 4.0
205512.705424125, 205513.338906792, 18.0174999237061, 4.0
205513.705546208, 205514.439135542, 12.0774993896484, 4.0
205514.655475417, 205517.589139625, 9.51999950408936, 4.0
205519.38946325, 205520.239599125, 19.1725006103516, 4.0
205520.322548792, 205521.306319708, 18.0174999237061, 4.0
205521.52264425, 205522.523126583, 16.2024993896484, 4.0
205522.739352708, 205524.123076083, 1.51750040054321, 4.0
205524.406419583, 205525.306608667, 12.0774993896484, 4.0
205525.873145667, 205526.223263167, 5.06500053405762, 4.0
205526.556628667, 205526.889994542, 3.00250053405762, 4.0
205527.573280625, 205528.973364958, 15.2950000762939, 4.0
205529.189751625, 205530.189079208, 17.1925010681152, 4.0
we better investigate this, 26, false, 32
205533.373687125, 205534.524036667, 19.0075016021729, 4.0
205534.723750708, 205535.0238725, 3.00250053405762, 4.0
205535.740561542, 205535.822660542, -5.0, 4.0
205538.357359667, 205538.707259792, 0.857499599456787, 4.0
205539.574187417, 205540.007483375, 3.08500003814697, 4.0
205540.374195, 205541.290954708, 17.3575000762939, 4.0
205541.473940375, 205542.024291917, 18.1000003814697, 4.0
205542.374289833, 205542.724333333, 3.41499996185303, 4.0
205543.5411625, 205544.357753667, 15.2124996185303, 4.0
205546.074947375, 205546.757958083, 7.12750053405762, 4.0
205546.974339708, 205548.291426583, 11.1700000762939, 4.0
205549.141400458, 205551.608145792, 17.8524990081787, 4.0
205552.0415705, 205552.525064833, 3.16750049591064, 4.0
205552.941648917, 205554.07523625, 16.2849998474121, 4.0
205554.208127458, 205554.958409708, 17.1925010681152, 4.0
205555.208295292, 205555.875248417, 8.03500080108643, 4.0
205556.508528917, 205557.27537975, 6.30249977111816, 4.0
205557.625435417, 205558.175407167, 2.01250028610229, 4.0
205558.541993417, 205559.342086708, 17.1100006103516, 4.0
205559.642073167, 205559.992112833, 4.23999977111816, 4.0
205562.259253667, 205563.258966042, 18.0174999237061, 4.0
205563.80902875, 205564.259056083, 10.4274997711182, 4.0
205564.692458792, 205565.909221417, 6.22000026702881, 4.0
205566.125587417, 205566.809256083, 15.1300010681152, 4.0
205567.909380417, 205567.991544, -5.0, 4.0
205568.076070917, 205568.17453525, -5.0, 4.0
just like it says on the can good, 36, false, 33
205570.809520375, 205571.292918333, 10.2624998092651, 4.0
205571.459195625, 205572.07638925, 20.1625003814697, 4.0
205572.492919542, 205573.192954583, 17.0275001525879, 4.0
205573.342732375, 205573.79312975, 17.1100006103516, 4.0
205575.293197042, 205575.6932775, 12.0774993896484, 4.0
205575.859410458, 205576.426747292, 7.375, 4.0
205576.559515833, 205578.443227375, 11.8299999237061, 4.0
205578.72677675, 205579.010011833, 5.06500053405762, 4.0
205580.577361208, 205581.110231083, 8.36499977111816, 4.0
205581.343307667, 205581.992269792, 17.0275001525879, 4.0
205582.860196, 205582.958971042, -5.0, 4.0
205583.043703042, 205583.142339708, -5.0, 4.0
205584.177117, 205584.977177417, 14.3049983978271, 4.0
205585.226920042, 205585.677255542, 12.1599998474121, 4.0
205588.4774, 205589.57751175, 19.0075016021729, 4.0
205589.877481417, 205590.277505208, 7.29250049591064, 4.0
205590.527313583, 205591.010531042, 2.17750024795532, 4.0
205594.277751667, 205594.37761325, 100.0, 1.0
205594.277751667, 205594.944444458, 100.0, 1.0
205594.109645667, 205595.743173917, -5.0, 4.0
205595.9943425, 205597.177966875, 18.1824989318848, 4.0
205597.427779542, 205597.64452425, 0.0325002670288086, 4.0
205598.027960375, 205599.161366708, 23.2150001525879, 4.0
205599.377911333, 205600.494777208, 17.1925010681152, 4.0
205601.694839958, 205602.678328125, 13.2325000762939, 4.0
205602.928066625, 205603.461694458, 12.0774993896484, 4.0
205605.62848575, 205606.495252208, 19.3374996185303, 4.0
205606.961911375, 205607.395220542, 7.29250049591064, 4.0
205607.645083042, 205608.162071125, 3.25, 4.0
205609.878792417, 205610.128717958, 2.01250028610229, 4.0
205610.328429167, 205610.595329708, 1.35249996185303, 4.0
205610.895411375, 205611.462138667, 8.94250011444092, 4.0
205616.162462042, 205616.979280083, 7.12750053405762, 4.0
205617.345719833, 205618.04600275, 13.5625, 4.0
205618.262285958, 205618.81267475, 15.2950000762939, 4.0
205619.212345292, 205619.546274292, 2.01250028610229, 4.0
the ventilation system is broken, 29, false, 34
205625.496384, 205626.263192542, 18.1824989318848, 4.0
205626.529622208, 205626.84652475, 6.22000026702881, 4.0
205627.279744125, 205627.629872625, 5.06500053405762, 4.0
205630.09679125, 205631.696812042, 17.5225009918213, 4.0
205632.03015375, 205632.730227375, 2.01250028610229, 4.0
205633.029926917, 205634.013696375, 8.77749919891357, 4.0
205634.763623667, 205635.747076583, 17.0275001525879, 4.0
205635.996855, 205636.447096042, 7.21000003814697, 4.0
205636.696926083, 205637.647231625, 11.1700000762939, 4.0
205637.897189958, 205638.180551375, 1.02250003814697, 4.0
205638.53056675, 205639.697421417, 17.0275001525879, 4.0
205639.897222167, 205640.414119958, 7.12750053405762, 4.0
205640.6307245, 205641.564227083, 14.1399993896484, 4.0
205641.697114417, 205642.34735025, 12.4899997711182, 4.0
205643.214234792, 205643.295973542, -5.0, 4.0
205645.0809715, 205646.097751333, 17.0275001525879, 4.0
205646.2307165, 205646.947812208, 23.1325016021729, 4.0
205647.114230708, 205647.814580042, 17.0275001525879, 4.0
205647.947569917, 205648.6312755, 17.0275001525879, 4.0
205648.964639167, 205649.381282167, 4.07499980926514, 4.0
205649.647934625, 205650.198027917, 11.0050010681152, 4.0
205651.848180625, 205652.231544583, 8.11750030517578, 4.0
205652.397801708, 205653.098159417, 17.1100006103516, 4.0
205654.531643458, 205654.981721292, 1.26999998092651, 4.0
205655.348320833, 205656.215183, 15.0475006103516, 4.0
205656.598402542, 205657.898530958, 13.1499996185303, 4.0
205658.198239917, 205659.24858925, 9.19000053405762, 4.0
205659.448253542, 205659.881741417, 5.06500053405762, 4.0
205660.165235292, 205660.698696292, 11.1700000762939, 4.0
put garbage in an abandoned mine, 42, false, 35
205666.999169542, 205667.832529583, 15.0475006103516, 4.0
205667.965587042, 205668.7158805, 18.1000003814697, 4.0
205668.899131875, 205669.915898333, 18.2649993896484, 4.0
205670.832717417, 205670.931445583, -5.0, 4.0
205671.032665375, 205671.11479975, -5.0, 4.0
205671.199557292, 205671.2982045, -5.0, 4.0
205672.532828167, 205674.78300175, 6.63249969482422, 4.0
205675.13263025, 205675.349644667, 1.26999998092651, 4.0
205675.716169042, 205676.899819208, 16.0375003814697, 4.0
205677.59982375, 205678.583243083, 2.25999975204468, 4.0
205678.866235083, 205679.299993958, 4.32250022888184, 4.0
205679.700006542, 205680.266662417, 5.06500053405762, 4.0
205680.650057, 205680.983378833, 3.00250053405762, 4.0
