they might find your comment offensive, 139, char, 1
226549.772655417, 226550.039392333, 7.45749950408936, 4.0, a good joke be
226550.272500083, 226550.97282675, 14.5524997711182, 4.0, a good joke ago
226551.255906292, 226552.239599417, 100.0, 1.0, a good joke be
226551.255906292, 226552.839402125, 100.0, 1.0, a good joke a
226553.422844333, 226553.506220167, 100.0, 1.0, a good joke
226553.422844333, 226554.406567875, 1.1875, 4.0, a good joke a
226554.689701958, 226555.37310225, 9.02500057220459, 4.0, a good joke be
226555.706212125, 226556.406544458, 17.2749996185303, 4.0, a good joke air
226556.722909208, 226560.073393083, 3.08500003814697, 4.0, a good joke bird
226560.423473917, 226561.19014875, 17.0275001525879, 4.0, a good joke after
226561.389865625, 226562.240364583, 20.3274993896484, 4.0, a good joke desert
226562.473455625, 226562.873600542, 9.19000053405762, 4.0, a good joke deserve
226565.123722, 226566.323678875, 100.0, 1.0, a good joke
226565.123722, 226567.10718175, 4.23999977111816, 4.0, a good joke a
226567.34028875, 226567.72390375, 8.03500080108643, 4.0, a good joke be
226567.990311542, 226568.073695333, 100.0, 1.0, a good joke a
226567.990311542, 226568.540529667, 100.0, 1.0, a good joke
226567.990311542, 226569.674013042, 4.23999977111816, 4.0, a good joke a
226569.840426083, 226570.090878792, 6.22000026702881, 4.0, a good joke be
226570.357096083, 226571.290702875, 16.2024993896484, 4.0, a good joke her
226571.440520958, 226571.657201958, 3.00250053405762, 4.0, a good joke here
226571.907185958, 226573.207736792, 16.4499988555908, 4.0, a good joke after
226573.54093425, 226574.691110583, 19.0075016021729, 4.0, a good joke desert
226574.857365625, 226575.157676875, 5.14750003814697, 4.0, a good joke deserve
226575.324012625, 226575.857841583, 23.4624996185303, 4.0, a good joke deserves
226578.14123025, 226578.457920292, 2.01250028610229, 4.0, a good joke deserves a
226579.341375167, 226580.274791125, 10.0150003433228, 4.0, a good joke deserves a i
226580.474449292, 226581.241463542, 15.1300010681152, 4.0, a good joke deserves a in
226581.407773917, 226581.808236417, 13.2325000762939, 4.0, a good joke deserves a for
226581.991189875, 226582.441493333, 1.59999990463257, 4.0, a good joke deserves a good
226584.058313875, 226584.641708542, 11.4174995422363, 4.0, a good joke deserves a good i
226584.741381083, 226584.958068958, 7.04500007629395, 4.0, a good joke deserves a good of
226585.258135875, 226586.175120083, 18.3474998474121, 4.0, a good joke deserves a good his
226586.374876833, 226586.69194875, 7.29250049591064, 4.0, a good joke deserves a good here
226586.858159167, 226587.075134, 6.05500030517578, 4.0, a good joke deserves a good lived
226586.858159167, 226587.075134, 6.05500030517578, 4.0, a good joke deserves a good hired
226588.058519333, 226588.174013, -5.0, 4.0, a good joke deserves a good lipid
226588.258853083, 226588.341931875, -5.0, 4.0, a good joke deserves a good fired
226588.425256333, 226588.5407445, -5.0, 4.0, a good joke deserves a good lined
226588.591759875, 226588.690827458, -5.0, 4.0, a good joke deserves a good hence
226588.758581833, 226588.875180167, -5.0, 4.0, a good joke deserves a good level
226588.942077833, 226589.0573975, -5.0, 4.0, a good joke deserves a good mixed
226589.3919725, 226589.524049417, -5.0, 4.0, a good joke deserves a good lindh
226589.575674083, 226589.674159958, -5.0, 4.0, a good joke deserves a good kinda
226589.742406875, 226589.875297167, -5.0, 4.0, a good joke deserves a good pitch
226589.994350542, 226590.0420695, -5.0, 4.0, a good joke deserves a good linda
226590.142199125, 226590.391997208, -5.0, 4.0, a good joke deserves a good fixed
226590.492101417, 226590.590806, -5.0, 4.0, a good joke deserves a good fluid
226590.658751833, 226590.758760917, -5.0, 4.0, a good joke deserves a good fence
226590.925230625, 226591.040949708, -5.0, 4.0, a good joke deserves a good globe
226591.09197975, 226591.207554833, -5.0, 4.0, a good joke deserves a good often
226591.258834125, 226591.358859542, -5.0, 4.0, a good joke deserves a good movie
226591.42538375, 226591.542093333, -5.0, 4.0, a good joke deserves a good noted
226591.608873667, 226591.707751583, -5.0, 4.0, a good joke deserves a good phone
226591.7754645, 226591.875425, -5.0, 4.0, a good joke deserves a good merger
226591.925339583, 226592.041054042, -5.0, 4.0, a good joke deserves a good merged
226592.108993667, 226592.207772083, -5.0, 4.0, a good joke deserves a good percent
226592.342076167, 226592.440904375, -5.0, 4.0, a good joke deserves a good perfect
226592.508932875, 226592.624392375, -5.0, 4.0, a good joke deserves a good kitchen
226592.692378583, 226592.824309542, -5.0, 4.0, a good joke deserves a good merging
226593.275393833, 226593.325383333, 100.0, 1.0, a good joke deserves a good
226593.275393833, 226594.658989583, 11.4174995422363, 4.0, a good joke deserves a good i
226594.92530875, 226595.175730833, 4.15750026702881, 4.0, a good joke deserves a good of
226595.458732375, 226596.192311542, 18.0174999237061, 4.0, a good joke deserves a good has
226596.408739708, 226596.759103083, 7.29250049591064, 4.0, a good joke deserves a good here
226596.925435042, 226597.2591305, 5.06500053405762, 4.0, a good joke deserves a good large
226596.925435042, 226597.2591305, 5.06500053405762, 4.0, a good joke deserves a good marie
226598.12578325, 226598.241252958, -5.0, 4.0, a good joke deserves a good march
226598.30947025, 226598.42464225, -5.0, 4.0, a good joke deserves a good hated
226598.509450917, 226598.609276667, -5.0, 4.0, a good joke deserves a good laugh
please provide your date of birth, 99, word, 10
226601.959495333, 226602.87622975, 15.2124996185303, 4.0, o
226603.025889083, 226603.392804042, 11.2525005340576, 4.0, on
226603.576022917, 226603.826101417, 7.29250049591064, 4.0, the
226604.076160792, 226604.409478292, 13.3975009918213, 4.0, them
226604.876423792, 226605.026198167, 100.0, 1.0, the
226604.876423792, 226606.209809333, 2.09500026702881, 4.0, life
226606.509594042, 226607.309828333, 15.2124996185303, 4.0, older
226607.543027667, 226607.959823208, 4.40499973297119, 4.0, please
226609.193268875, 226610.1600335, 13.1499996185303, 4.0, please i
226610.393089125, 226611.310130042, 15.0475006103516, 4.0, please on
226611.459762833, 226612.160211833, 11.0874996185303, 4.0, please mom
226612.343168417, 226613.076972667, 21.1525001525879, 4.0, please know
226613.343530292, 226613.676980208, 10.1800003051758, 4.0, please month
226613.876826583, 226614.127064875, 7.375, 4.0, please immune
226614.343570792, 226614.593626542, 8.36499977111816, 4.0, please provide
226615.710455083, 226616.977238208, 20.1625003814697, 4.0, please provide u
226617.410547833, 226618.443915, 16.0375003814697, 4.0, please provide to
226618.576891, 226618.97782, 17.1100006103516, 4.0, please provide too
226619.243605167, 226620.027372208, 19.0900001525879, 4.0, please provide sort
226621.360764875, 226621.410571833, 100.0, 1.0, please provide
226621.360764875, 226622.244165042, 19.1725006103516, 4.0, please provide t
226622.510750542, 226623.27767225, 16.2024993896484, 4.0, please provide to
226623.410449333, 226624.210937833, 19.0900001525879, 4.0, please provide not
226624.443998, 226624.8942815, 18.1824989318848, 4.0, please provide sort
226624.443998, 226624.8942815, 18.1824989318848, 4.0, please provide tour
226625.61102, 226625.7432075, -5.0, 4.0, please provide post
226625.86103225, 226625.959723167, -5.0, 4.0, please provide ross
226626.044598042, 226626.159825333, -5.0, 4.0, please provide toss
226626.244441625, 226626.359888667, -5.0, 4.0, please provide sour
226626.444367125, 226626.559819667, -5.0, 4.0, please provide your
226628.011180667, 226628.32796675, 5.23000049591064, 4.0, please provide your a
226628.477629042, 226628.744600083, 8.28250026702881, 4.0, please provide your be
226628.994263708, 226629.661204458, 23.2150001525879, 4.0, please provide your few
226629.911306875, 226630.194732667, 6.38500022888184, 4.0, please provide your give
226629.911306875, 226630.194732667, 6.38500022888184, 4.0, please provide your dive
226631.69338975, 226631.793449417, -5.0, 4.0, please provide your blue
226631.894815667, 226631.977392917, -5.0, 4.0, please provide your fish
226632.061582417, 226632.160284458, -5.0, 4.0, please provide your else
226632.228199625, 226632.310308958, -5.0, 4.0, please provide your here
226632.394973792, 226632.476836625, -5.0, 4.0, please provide your bite
226632.561511083, 226632.6602955, -5.0, 4.0, please provide your cite
226632.72796175, 226632.844729833, -5.0, 4.0, please provide your fire
226632.961627292, 226633.061596, -5.0, 4.0, please provide your club
226633.161532417, 226633.244844333, -5.0, 4.0, please provide your clue
226633.328389875, 226633.4115575, -5.0, 4.0, please provide your dish
226633.711464875, 226633.810320708, -5.0, 4.0, please provide your disc
226633.89506975, 226633.99367425, -5.0, 4.0, please provide your beth
226634.078209042, 226634.160581167, -5.0, 4.0, please provide your live
226634.261712625, 226634.360353333, -5.0, 4.0, please provide your bird
226634.478331458, 226634.543749167, -5.0, 4.0, please provide your hire
226634.644977875, 226634.727142125, -5.0, 4.0, please provide your given
226634.828319667, 226634.894906, -5.0, 4.0, please provide your fixed
226635.09476825, 226635.194954, -5.0, 4.0, please provide your gives
226635.261619, 226635.360609708, -5.0, 4.0, please provide your after
226635.461836708, 226635.527247125, -5.0, 4.0, please provide your either
226635.761652125, 226635.894909083, -5.0, 4.0, please provide your fewer
226635.961731792, 226636.043915583, -5.0, 4.0, please provide your civil
226636.128227875, 226636.243773292, -5.0, 4.0, please provide your giving
226636.29513175, 226636.410497375, -5.0, 4.0, please provide your divide
226636.478360875, 226636.5783605, -5.0, 4.0, please provide your fever
226636.661869292, 226636.761812667, -5.0, 4.0, please provide your diving
226636.878407458, 226636.960499083, -5.0, 4.0, please provide your cited
226637.045176792, 226637.127339042, -5.0, 4.0, please provide your fixing
226637.195150292, 226637.293807333, -5.0, 4.0, please provide your civic
226637.361840625, 226637.460573292, -5.0, 4.0, please provide your device
226637.528451958, 226637.62738025, -5.0, 4.0, please provide your detect
226637.695157625, 226637.777337708, -5.0, 4.0, please provide your devil
226638.128281458, 226638.194970667, 100.0, 1.0, please provide your
226638.128281458, 226638.995264125, 4.15750026702881, 4.0, please provide your a
226639.244965792, 226639.495080667, 6.30249977111816, 4.0, please provide your be
226639.761697917, 226640.311947125, 16.1199989318848, 4.0, please provide your ago
226640.595154417, 226640.861972417, 6.38500022888184, 4.0, please provide your here
226641.828846458, 226641.895200167, 100.0, 1.0, please provide your
226641.828846458, 226642.662096292, 3.00250053405762, 4.0, please provide your a
226643.01217375, 226643.3621785, 7.29250049591064, 4.0, please provide your be
226643.895717083, 226644.7623545, 17.0275001525879, 4.0, please provide your ago
226645.028657125, 226645.479017, 6.13749980926514, 4.0, please provide your here
226646.529016958, 226646.578823292, 100.0, 1.0, please provide your
226646.529016958, 226647.8291435, 4.23999977111816, 4.0, please provide your a
226648.178937583, 226648.512578625, 3.41499996185303, 4.0, please provide your be
226648.862376583, 226649.96268825, 18.7600002288818, 4.0, please provide your has
226650.27899975, 226650.5959165, 7.45749950408936, 4.0, please provide your case
226650.27899975, 226650.5959165, 7.45749950408936, 4.0, please provide your care
226651.744743792, 226651.844839833, -5.0, 4.0, please provide your have
226651.9462925, 226652.028240333, -5.0, 4.0, please provide your cash
226652.096376125, 226652.1949045, -5.0, 4.0, please provide your base
226652.279456042, 226652.394866542, -5.0, 4.0, please provide your date
226653.229597833, 226654.129655917, 12.1599998474121, 4.0, please provide your date i
226654.312551208, 226657.479736042, 5.14750003814697, 4.0, please provide your date of
226658.54653025, 226661.013441375, 4.07499980926514, 4.0, please provide your date of a
226661.313099458, 226661.746743417, 6.13749980926514, 4.0, please provide your date of be
226661.913124792, 226662.496669083, 15.5424995422363, 4.0, please provide your date of can
226662.679778583, 226663.146617917, 8.11750030517578, 4.0, please provide your date of gene
226663.413224833, 226663.830142917, -0.297500133514404, 4.0, please provide your date of basic
226663.929853583, 226663.979921, 100.0, 1.0, please provide your date of gene
226663.929853583, 226664.663475875, 100.0, 1.0, please provide your date of can
226663.929853583, 226665.830216458, 20.1625003814697, 4.0, please provide your date of best
226666.063447875, 226666.447153042, 10.0975008010864, 4.0, please provide your date of depth
226666.063447875, 226666.447153042, 10.0975008010864, 4.0, please provide your date of birth
obligations must be met first, 44, word, 11
226670.397611917, 226671.230670667, 12.2424983978271, 4.0, i
226671.447031042, 226671.764014583, 1.26999998092651, 4.0, of
226671.963711333, 226672.397453958, 10.0150003433228, 4.0, man
226672.630613042, 226673.014298, 10.2624998092651, 4.0, mail
226673.364231458, 226673.964261083, 8.03500080108643, 4.0, magic
226674.16400875, 226674.464356458, 0.279999732971191, 4.0, gained
226674.8476105, 226676.031051792, 17.2749996185303, 4.0, magical
226676.26435025, 226676.847728583, 6.22000026702881, 4.0, mainland
226677.047505708, 226677.8476905, 13.2325000762939, 4.0, templates
226677.997442458, 226678.51458825, 14.2224998474121, 4.0, obligation
226678.814578625, 226679.847874167, 18.1000003814697, 4.0, obligations
226680.714542, 226681.314690708, 14.3049983978271, 4.0, obligations i
226681.4810465, 226682.09810875, 19.2550010681152, 4.0, obligations or
226682.331097708, 226682.79827525, 17.1100006103516, 4.0, obligations our
226682.964440125, 226683.348023917, 21.0700016021729, 4.0, obligations must
226684.5151965, 226684.931594833, 5.23000049591064, 4.0, obligations must a
226685.131220167, 226685.39814525, 9.02500057220459, 4.0, obligations must be
226686.298236083, 226687.198303458, 14.0574989318848, 4.0, obligations must be i
226687.498458958, 226687.81510825, 8.52999973297119, 4.0, obligations must be of
226687.998088125, 226688.614936333, 19.0900001525879, 4.0, obligations must be new
226689.848578958, 226690.015146125, -0.462500095367432, 4.0, obligations must be new a
226689.848578958, 226690.015146125, -0.462500095367432, 4.0, obligations must be new b
226691.115347125, 226691.181868583, 100.0, 1.0, obligations must be new
226691.115347125, 226691.4821845, 100.0, 1.0, obligations must be
226691.115347125, 226692.49871775, 10.0975008010864, 4.0, obligations must be i
226692.748462583, 226693.115464917, 4.56999969482422, 4.0, obligations must be he
226693.331847333, 226693.965473167, 17.1100006103516, 4.0, obligations must be her
226693.331847333, 226693.965473167, 17.1100006103516, 4.0, obligations must be has
226695.047569875, 226695.147666458, -5.0, 4.0, obligations must be get
226695.249119125, 226695.364512792, -5.0, 4.0, obligations must be let
226695.415810833, 226695.515710167, -5.0, 4.0, obligations must be his
226695.598983708, 226695.681078083, -5.0, 4.0, obligations must be far
226695.782198167, 226695.865627125, -5.0, 4.0, obligations must be men
226695.948964958, 226696.065701667, -5.0, 4.0, obligations must be gao
226696.882391667, 226696.931150125, -5.0, 4.0, obligations must be man
226697.049179333, 226697.114449417, -5.0, 4.0, obligations must be met
226698.2326075, 226698.465957667, 2.09500026702881, 4.0, obligations must be met a
226698.782553708, 226699.049199667, 9.10750007629395, 4.0, obligations must be met be
226699.282277167, 226700.016021208, 20.0799999237061, 4.0, obligations must be met bit
226700.248940042, 226700.599307833, 14.3874988555908, 4.0, obligations must be met also
