questioning the wisdom of the courts, 0, false, 1
questioning the wisdom of the courts, 148, false, 1
303401.565621417, 303402.316097542, 10.2624998092651, 4.0
303402.549252708, 303403.182720333, 0.115000247955322, 4.0
303403.432721958, 303404.333078958, 19.1725006103516, 4.0
303404.499503958, 303404.616208542, -0.957499980926514, 4.0
303405.566143042, 303405.632800708, 100.0, 1.0
303405.516165458, 303405.815011583, -5.0, 4.0
303406.34943575, 303407.399701083, 17.0275001525879, 4.0
303407.666347083, 303408.283176083, 9.27250003814697, 4.0
303408.549563875, 303409.016678042, 1.10500001907349, 4.0
303409.316516292, 303410.348690208, 19.1725006103516, 4.0
303411.299903792, 303411.783355375, 15.1300010681152, 4.0
303411.999670458, 303412.900077875, 19.0075016021729, 4.0
303413.149825708, 303414.250265125, 18.0174999237061, 4.0
303414.366433625, 303415.015518542, 18.1000003814697, 4.0
303416.366905542, 303416.600283792, 1.1875, 4.0
303416.783274667, 303417.166952917, 6.30249977111816, 4.0
303418.300427167, 303418.533843292, 3.08500003814697, 4.0
303418.833595333, 303419.333909833, 18.6774997711182, 4.0
303419.683936375, 303420.250539833, 18.1000003814697, 4.0
303420.600455625, 303421.867341375, 24.1224994659424, 4.0
303422.133946208, 303422.4506585, 7.12750053405762, 4.0
303422.734059208, 303423.400762083, 18.0174999237061, 4.0
303423.600677333, 303423.934153917, 8.19999980926514, 4.0
303424.234207875, 303424.484135917, 3.16750049591064, 4.0
quit while you are ahead, 22, false, 41
303481.7879675, 303482.721229208, 18.1000003814697, 4.0
303482.904425083, 303483.438089333, 23.0500011444092, 4.0
303483.704646667, 303483.988054542, 9.76749992370605, 4.0
303484.121230208, 303484.654698292, 21.2350006103516, 4.0
303485.438087833, 303485.553424125, -5.0, 4.0
303486.704883125, 303487.688271917, 24.0399990081787, 4.0
303487.937974417, 303488.438357708, 7.04500007629395, 4.0
303488.688284333, 303489.088372875, 7.12750053405762, 4.0
303489.238352875, 303489.688400083, 10.2624998092651, 4.0
303489.905058792, 303490.205106875, 4.23999977111816, 4.0
303491.288541917, 303492.271893042, 23.1325016021729, 4.0
303492.47156175, 303492.938584708, 14.3049983978271, 4.0
303493.271918375, 303493.955416208, 20.0799999237061, 4.0
303494.822032958, 303495.038855708, 1.02250003814697, 4.0
303495.271832042, 303496.672184167, 16.2024993896484, 4.0
303496.872166375, 303497.422194833, 4.07499980926514, 4.0
303498.205326958, 303498.288603, -5.0, 4.0
303498.989110917, 303499.205510417, 1.02250003814697, 4.0
303499.5553, 303500.605604125, 9.02500057220459, 4.0
303500.922437167, 303501.489253833, 5.3125, 4.0
303501.805831, 303501.972531292, 1.1875, 4.0
303502.239246167, 303502.489305, 1.1875, 4.0
the dog buried the bone, 28, false, 42
303509.356265458, 303510.173053833, 20.0799999237061, 4.0
303510.623056833, 303511.906560375, 8.11750030517578, 4.0
303512.156496667, 303512.523198125, 5.39499950408936, 4.0
303513.490019542, 303513.956627625, 3.33249950408936, 4.0
303514.206386292, 303514.940069458, 14.1399993896484, 4.0
303515.139983542, 303515.439926292, 11.0874996185303, 4.0
303516.306316583, 303516.405128208, -5.0, 4.0
303516.489782792, 303516.571927625, -5.0, 4.0
303516.656437042, 303516.738589042, -5.0, 4.0
303516.823547875, 303516.9052655, -5.0, 4.0
303517.906967625, 303518.290244375, 2.01250028610229, 4.0
303518.656920167, 303519.590342458, 19.0900001525879, 4.0
303520.106982167, 303521.323858458, 17.1925010681152, 4.0
303521.59028425, 303522.273893667, 10.0975008010864, 4.0
303522.707178875, 303523.307203792, 4.07499980926514, 4.0
303523.524023625, 303523.774010833, 1.43499994277954, 4.0
303525.040735333, 303526.274150292, 19.0900001525879, 4.0
303526.573821125, 303527.424137792, 6.05500030517578, 4.0
303527.674319542, 303528.024286083, 4.32250022888184, 4.0
303528.840958333, 303529.107885042, 1.10500001907349, 4.0
303529.374079667, 303530.224375667, 14.2224998474121, 4.0
303530.390836917, 303531.25791675, 11.0874996185303, 4.0
303531.557954708, 303531.941092708, 5.06500053405762, 4.0
303532.591119333, 303532.68986225, -5.0, 4.0
303532.774622417, 303532.873190792, -5.0, 4.0
303532.941198917, 303533.039899292, -5.0, 4.0
303533.107836375, 303533.223168, -5.0, 4.0
303533.274369458, 303533.389693125, -5.0, 4.0
he underwent triple bypass surgery, 40, false, 43
303538.224820333, 303538.691563208, 8.03500080108643, 4.0
303539.458353833, 303540.024892958, 100.0, 1.0
303539.324951583, 303540.307156958, -5.0, 4.0
303540.475011333, 303541.79192, 8.03500080108643, 4.0
303542.191941458, 303542.625245, 5.06500053405762, 4.0
303543.908598, 303545.291999625, 22.3074989318848, 4.0
303545.475096083, 303546.142103375, 14.1399993896484, 4.0
303546.608779458, 303547.342035333, 3.08500003814697, 4.0
303547.608849583, 303548.142273917, 5.06500053405762, 4.0
303548.508905833, 303550.309496375, 17.0275001525879, 4.0
303551.875721708, 303552.009139875, 100.0, 1.0
303551.809019583, 303552.308025792, -5.0, 4.0
303552.709074583, 303553.926074417, 20.1625003814697, 4.0
303554.125987083, 303554.725726792, 14.0574989318848, 4.0
303555.242627125, 303555.976105292, 5.06500053405762, 4.0
303556.226100667, 303556.659416125, 3.00250053405762, 4.0
303556.942750875, 303558.092817208, 16.3674983978271, 4.0
303558.29298125, 303559.47641, 20.0799999237061, 4.0
303559.709313667, 303560.126365625, 6.30249977111816, 4.0
303560.376358167, 303561.176856958, 15.0475006103516, 4.0
303561.49305725, 303562.691707667, 17.2749996185303, 4.0
303563.893234625, 303565.226744167, 18.0174999237061, 4.0
303565.676783167, 303567.543475583, 17.0275001525879, 4.0
303567.726567, 303568.393560375, 8.03500080108643, 4.0
303568.84356075, 303569.777069833, 15.2124996185303, 4.0
303570.043618, 303570.577001542, 11.0050010681152, 4.0
303570.827037792, 303571.260322333, 4.07499980926514, 4.0
303573.027173667, 303573.32723925, 1.02250003814697, 4.0
303573.510351125, 303574.494013667, 23.1325016021729, 4.0
303574.6772665, 303575.544073375, 14.1399993896484, 4.0
303575.794075167, 303576.094068417, 3.41499996185303, 4.0
303576.377383625, 303577.194207583, 16.0375003814697, 4.0
303577.377472083, 303578.027457208, 16.2849998474121, 4.0
303580.527792125, 303581.894470375, 16.0375003814697, 4.0
303582.144251833, 303582.894422375, 21.2350006103516, 4.0
303583.194501125, 303584.161287, 16.0375003814697, 4.0
303584.511286875, 303585.0947455, 6.05500030517578, 4.0
303585.344695333, 303585.74476575, 3.00250053405762, 4.0
303586.011450417, 303587.028267333, 17.4400005340576, 4.0
303587.127929542, 303588.161547625, 24.5349998474121, 4.0
my favorite web browser, 21, false, 44
303683.334464792, 303683.86800225, 16.4499988555908, 4.0
303684.11807325, 303684.750000292, 27.2574996948242, 4.0
303685.95131325, 303686.434668, 6.22000026702881, 4.0
303686.717770167, 303686.951398542, 0.362499713897705, 4.0
303687.217925042, 303688.368171292, 20.3274993896484, 4.0
303688.601533, 303689.684860458, 15.2124996185303, 4.0
303689.834651583, 303690.518228625, 16.2024993896484, 4.0
303690.70164875, 303691.084873583, 8.03500080108643, 4.0
303691.251717792, 303691.901757167, 17.0275001525879, 4.0
303692.10169, 303692.468488083, 6.13749980926514, 4.0
303693.618920208, 303694.468553667, 22.0599994659424, 4.0
303694.701497, 303695.118615042, 7.21000003814697, 4.0
303695.451920417, 303695.618644708, 1.02250003814697, 4.0
303696.468667958, 303696.567353042, -5.0, 4.0
303697.685338417, 303697.935399667, 1.10500001907349, 4.0
303698.2186085, 303699.518668375, 16.2024993896484, 4.0
303699.768677625, 303700.502230125, 15.4600009918213, 4.0
303700.735268833, 303701.519049208, 24.0399990081787, 4.0
303701.802284417, 303703.319114042, 19.0075016021729, 4.0
303703.652541083, 303704.169168167, 5.14750003814697, 4.0
303704.38590325, 303705.735893333, 19.0900001525879, 4.0
one heck of a question, 5, false, 45
303729.370841958, 303730.02085625, 24.5349998474121, 4.0
303730.337519458, 303730.88754675, 14.0574989318848, 4.0
303731.120988875, 303731.454288875, 6.30249977111816, 4.0
303732.404331417, 303732.8374885, 100.0, 1.0
303732.287560583, 303733.119924042, -5.0, 4.0
one heck of a question, 0, false, 45
one heck of a question, 25, false, 45
303737.803273875, 303738.704812542, 14.0574989318848, 4.0
303738.8880495, 303739.488228875, 14.2224998474121, 4.0
303739.754610292, 303740.037942208, 5.06500053405762, 4.0
303740.821648333, 303740.920303208, -5.0, 4.0
303741.754898417, 303742.438339333, 6.22000026702881, 4.0
303742.687983625, 303743.255006792, 4.07499980926514, 4.0
303743.638208375, 303744.038233583, 4.48750019073486, 4.0
303744.271544167, 303745.404970417, 11.0050010681152, 4.0
303746.255261333, 303746.355295667, -5.0, 4.0
303746.438737083, 303746.537249208, -5.0, 4.0
303746.622046542, 303746.705325542, -5.0, 4.0
303746.788585375, 303746.870991208, -5.0, 4.0
303746.95533875, 303747.037345, -5.0, 4.0
303747.338620042, 303747.437300667, -5.0, 4.0
303748.855414917, 303750.00550075, 12.8200016021729, 4.0
303750.255169125, 303750.588936542, 6.13749980926514, 4.0
303752.555609333, 303752.822277833, 1.02250003814697, 4.0
303753.722358917, 303754.472608792, 15.3775005340576, 4.0
303754.655465042, 303755.372568667, 24.1224994659424, 4.0
303755.672540333, 303755.955729125, 5.23000049591064, 4.0
303756.289373333, 303757.005889542, 17.0275001525879, 4.0
303757.15592775, 303757.739310417, 18.0174999237061, 4.0
303757.9226935, 303758.25597675, 11.3350009918213, 4.0
303758.522728417, 303759.189354083, 15.1300010681152, 4.0
303759.389210667, 303760.089399833, 15.2124996185303, 4.0
a much higher risk of getting cancer, 11, false, 46
303937.384478167, 303937.651166333, 8.19999980926514, 4.0
303937.784058917, 303937.967889292, -1.94749999046326, 4.0
303938.100892542, 303938.651036208, 100.0, 1.0
303938.100892542, 303939.601043042, 100.0, 1.0
303938.100892542, 303940.551365083, 0.0325002670288086, 4.0
303940.96808125, 303941.834799333, 13.3150005340576, 4.0
303942.051449583, 303943.118231917, 19.0075016021729, 4.0
303943.351547625, 303943.634800667, 4.32250022888184, 4.0
303943.884828917, 303944.484947708, 7.04500007629395, 4.0
303945.251723458, 303945.401645125, 100.0, 1.0
303945.184822083, 303945.650520333, -5.0, 4.0
a much higher risk of getting cancer, 34, false, 46
303948.533837833, 303948.968531083, 0.0325002670288086, 4.0
303949.351838375, 303950.418671375, 15.0475006103516, 4.0
303951.252020667, 303951.35180325, 100.0, 1.0
303951.201897125, 303951.584290792, -5.0, 4.0
303951.985265, 303952.352094083, 2.09500026702881, 4.0
303953.602240542, 303954.268872042, 13.0675010681152, 4.0
303954.618772167, 303955.485597917, 24.1224994659424, 4.0
303955.802303667, 303956.35239525, 1.10500001907349, 4.0
303956.719129375, 303957.402417875, 6.05500030517578, 4.0
303958.735884, 303959.519190417, 7.04500007629395, 4.0
303959.702193625, 303960.252457167, 8.28250026702881, 4.0
303960.452297375, 303961.102599333, 5.23000049591064, 4.0
303961.319012917, 303961.786116583, 7.29250049591064, 4.0
303962.06942675, 303962.569344667, 5.14750003814697, 4.0
303962.869355917, 303964.469567375, 17.0275001525879, 4.0
303965.302907083, 303966.7697345, 15.1300010681152, 4.0
303967.052813917, 303967.519871917, 10.0150003433228, 4.0
303967.9196625, 303968.853081667, 18.4299983978271, 4.0
303969.052856917, 303969.403174125, 10.1800003051758, 4.0
303970.403258708, 303970.953267208, 14.2224998474121, 4.0
303971.153053333, 303971.436529833, 5.23000049591064, 4.0
303972.403460625, 303972.903454292, 6.05500030517578, 4.0
303973.169806, 303973.470085375, 3.00250053405762, 4.0
303973.636475917, 303974.536895583, 17.1925010681152, 4.0
303974.719968417, 303975.403525583, 19.4200000762939, 4.0
303975.603415417, 303976.420348958, 11.0050010681152, 4.0
303976.653724667, 303977.320365417, 13.2325000762939, 4.0
303977.570359583, 303977.920461375, 7.04500007629395, 4.0
303980.6038305, 303981.237399042, 5.06500053405762, 4.0
303981.603787625, 303982.170743375, -0.957499980926514, 4.0
303982.654039458, 303983.837542667, 11.0874996185303, 4.0
303984.087472958, 303984.4375395, 3.00250053405762, 4.0
303984.637343792, 303984.988010333, 4.23999977111816, 4.0
303985.171072833, 303986.319618875, 16.0375003814697, 4.0
what a monkey sees a monkey will do, 45, false, 47
303996.3046765, 303996.955054958, 26.1849994659424, 4.0
303997.171631708, 303997.588415167, 12.4074993133545, 4.0
303997.905107583, 303998.155082583, 3.08500003814697, 4.0
303998.43809575, 303999.171826083, 17.1925010681152, 4.0
304000.521933042, 304000.805298042, 1.1875, 4.0
304001.405314083, 304001.95534225, 12.1599998474121, 4.0
304002.104989625, 304002.555381667, 11.1700000762939, 4.0
304002.688362, 304003.12197675, 14.1399993896484, 4.0
304003.288407208, 304003.622013208, 10.4274997711182, 4.0
304003.821980125, 304004.122188833, 7.53999996185303, 4.0
304004.28857875, 304004.97220175, 22.1424999237061, 4.0
304006.45560175, 304007.155688, 21.0700016021729, 4.0
304007.405464833, 304007.688989, 6.13749980926514, 4.0
304007.955691667, 304008.255722333, 6.38500022888184, 4.0
304008.50576075, 304009.089141083, 17.1100006103516, 4.0
304009.972413417, 304010.054570625, -5.0, 4.0
304010.139273583, 304010.238033625, -5.0, 4.0
304010.305867833, 304010.404516625, -5.0, 4.0
304010.472353875, 304010.55584525, -5.0, 4.0
304010.639326708, 304010.738009833, -5.0, 4.0
304010.789563458, 304010.888075917, -5.0, 4.0
304011.722510042, 304011.804731167, -5.0, 4.0
304011.905909958, 304011.988124333, -5.0, 4.0
304012.089229875, 304012.171455333, -5.0, 4.0
304013.239533333, 304013.439416333, 1.10500001907349, 4.0
304014.122764375, 304014.75618175, 11.2525005340576, 4.0
304014.92247075, 304015.406225333, 14.3049983978271, 4.0
304015.572551917, 304015.9562165, 13.4799995422363, 4.0
304016.122606708, 304017.072957, 9.19000053405762, 4.0
304017.50639425, 304018.35622375, 100.0, 1.0
304017.423087833, 304018.705142833, -5.0, 4.0
304018.989766542, 304019.590003583, 16.1199989318848, 4.0
304019.773072917, 304020.106496292, 12.3249988555908, 4.0
304020.2562075, 304020.639605667, 13.0675010681152, 4.0
304020.906326083, 304022.756688542, 10.0150003433228, 4.0
304022.989953583, 304023.4067545, 7.12750053405762, 4.0
304023.62337225, 304024.306840542, 24.2049999237061, 4.0
304025.256908458, 304025.340203125, -5.0, 4.0
304026.49023425, 304027.873749708, 23.2150001525879, 4.0
304028.023361042, 304028.423775417, 9.10750007629395, 4.0
304028.556928167, 304028.973725917, 12.3249988555908, 4.0
304029.140397875, 304029.557180833, 12.1599998474121, 4.0
304030.740632083, 304031.224009625, 2.01250028610229, 4.0
304031.373624958, 304032.1073265, 15.0475006103516, 4.0
304036.306083958, 304036.422634375, -5.0, 4.0
sing the gospel and the blues, 46, false, 48
304077.160222875, 304077.793839708, 21.1525001525879, 4.0
304077.943646875, 304078.2769785, 10.3450002670288, 4.0
304078.476884125, 304078.993823042, 17.0275001525879, 4.0
304079.26042675, 304079.710377583, 10.0150003433228, 4.0
304080.643723042, 304080.72716625, -5.0, 4.0
304080.843920333, 304080.925800458, -5.0, 4.0
304081.010975125, 304081.109359208, -5.0, 4.0
304081.193850667, 304081.292505083, -5.0, 4.0
304081.377379542, 304081.459437417, -5.0, 4.0
304081.5939175, 304081.677204458, -5.0, 4.0
304081.82722975, 304081.926107417, -5.0, 4.0
304082.093663833, 304082.176012167, -5.0, 4.0
304082.327480333, 304082.42590875, -5.0, 4.0
304082.610661583, 304082.709357708, -5.0, 4.0
304082.894078583, 304082.992595875, -5.0, 4.0
304083.293953042, 304083.392718583, -5.0, 4.0
304083.610625167, 304083.710809583, -5.0, 4.0
304083.860757208, 304083.942702708, -5.0, 4.0
304084.160808917, 304084.276025792, -5.0, 4.0
304084.377389792, 304084.45941475, -5.0, 4.0
304085.3941785, 304087.144276125, 20.3274993896484, 4.0
304087.360604375, 304087.710910792, 5.3125, 4.0
304087.977716917, 304088.294356542, 6.05500030517578, 4.0
304089.311106792, 304089.844398125, 6.13749980926514, 4.0
304089.977345708, 304090.561213667, 14.0574989318848, 4.0
304090.860947375, 304091.844526375, 18.0174999237061, 4.0
304092.027552208, 304093.478131792, 15.2124996185303, 4.0
304093.727932792, 304094.144735208, 7.21000003814697, 4.0
304094.29440875, 304094.678173542, 13.0675010681152, 4.0
304096.294903708, 304096.561522833, 2.25999975204468, 4.0
304096.861345583, 304097.744940083, 13.1499996185303, 4.0
304097.911419083, 304098.461684125, 3.08500003814697, 4.0
304099.811765542, 304101.678603333, 19.0075016021729, 4.0
304101.861583708, 304102.99539, 8.03500080108643, 4.0
304103.178627417, 304103.528710583, 4.48750019073486, 4.0
304104.812042125, 304105.128732125, 3.08500003814697, 4.0
304105.411811167, 304106.195641417, 9.02500057220459, 4.0
304106.345196458, 304107.595485792, 20.4099998474121, 4.0
304107.862239542, 304108.245731167, 5.06500053405762, 4.0
304108.462096333, 304109.194552583, 18.1824989318848, 4.0
304110.145654, 304110.244373375, -5.0, 4.0
304110.329198583, 304110.412485667, -5.0, 4.0
304110.49567325, 304110.611139625, -5.0, 4.0
304110.662263333, 304110.762427917, -5.0, 4.0
304110.829118417, 304110.944584208, -5.0, 4.0
304111.095770458, 304111.227734083, -5.0, 4.0
do not say anything, 16, false, 49
304124.230114375, 304124.630084, 3.08500003814697, 4.0
304124.880122167, 304125.362098917, 15.1300010681152, 4.0
304126.780302333, 304127.430190958, 15.2124996185303, 4.0
304127.646672208, 304128.580320125, 9.76749992370605, 4.0
304128.829983583, 304129.496890667, 19.1725006103516, 4.0
304130.663769625, 304131.447220208, 20.0799999237061, 4.0
304131.747219917, 304131.997300167, 5.3125, 4.0
304132.313924083, 304133.112684583, 25.1125011444092, 4.0
304134.230684583, 304134.513890792, 3.16750049591064, 4.0
304134.797223208, 304135.430802583, 15.2950000762939, 4.0
304135.630461125, 304136.6140805, 24.1224994659424, 4.0
304136.814035708, 304137.930922583, 18.0174999237061, 4.0
304138.097654542, 304138.480916, 11.0874996185303, 4.0
304138.714289292, 304138.997669625, 6.22000026702881, 4.0
304139.181162917, 304139.631045708, 10.1800003051758, 4.0
304139.91432675, 304140.464305292, 9.02500057220459, 4.0
watch out for low flying objects, 31, false, 50
304143.881315208, 304144.914666417, 21.5650005340576, 4.0
304145.148120542, 304145.764756833, 10.1800003051758, 4.0
304146.24800575, 304147.04798225, 100.0, 1.0
304146.24800575, 304148.331641, -0.792500019073486, 4.0
304148.598318458, 304149.331752208, 23.3800010681152, 4.0
304149.614995542, 304149.848338, 5.39499950408936, 4.0
304150.148351917, 304150.464920875, 8.03500080108643, 4.0
304151.415510375, 304152.415164375, 14.1399993896484, 4.0
304152.564855708, 304153.598616, 19.0900001525879, 4.0
304153.781694208, 304154.415284667, 19.0900001525879, 4.0
304156.665666542, 304157.415567542, 5.06500053405762, 4.0
304157.615236542, 304158.532267125, 13.1499996185303, 4.0
304158.83203775, 304159.865816417, 17.1100006103516, 4.0
304160.765844958, 304161.349098375, 12.2424983978271, 4.0
304161.532134542, 304162.082475458, 15.2124996185303, 4.0
304162.46586625, 304163.198013583, 23.1325016021729, 4.0
304164.065486708, 304164.181022583, -5.0, 4.0
304164.265676167, 304164.381363375, -5.0, 4.0
304164.865990542, 304165.399405542, 6.22000026702881, 4.0
304165.649071792, 304166.066030333, 13.5625, 4.0
304166.265839875, 304166.982887792, 23.2150001525879, 4.0
304167.165859917, 304167.4995005, 9.60249996185303, 4.0
304167.682727542, 304168.066287375, 14.3049983978271, 4.0
304168.316214708, 304168.732808, 9.35500049591064, 4.0
304169.533042458, 304170.066772292, 15.1300010681152, 4.0
304170.383100417, 304170.86640775, 5.14750003814697, 4.0
304171.166077292, 304171.783131125, 10.1800003051758, 4.0
304172.016155125, 304172.349779, 5.14750003814697, 4.0
304172.566154583, 304172.71669225, 0.197499752044678, 4.0
304172.933275958, 304173.7999, 16.1199989318848, 4.0
304173.966392583, 304174.666674958, 19.0900001525879, 4.0
, 0, false, 51
