the bathroom is good for reading, 0, false, 1
246624.085414083, 246624.9858195, 20.2449989318848, 4.0
246625.118784458, 246625.902649083, 17.2749996185303, 4.0
246626.169012167, 246626.435965292, 3.16750049591064, 4.0
246626.719224458, 246627.502566792, 17.1100006103516, 4.0
246627.66912325, 246627.969442167, 4.15750026702881, 4.0
my preferred treat is chocolate, 36, false, 41
246641.820252792, 246642.353792833, 13.1499996185303, 4.0
246642.586755208, 246643.353510875, 23.0500011444092, 4.0
246644.187115, 246645.22057325, 18.0174999237061, 4.0
246645.37013525, 246645.98730325, 16.1199989318848, 4.0
246646.086910875, 246646.537270208, 3.25, 4.0
246646.720273458, 246647.087141083, 5.06500053405762, 4.0
246647.270343417, 246647.8537625, 0.940000057220459, 4.0
246648.237398708, 246649.704096708, 15.1300010681152, 4.0
246649.954099875, 246650.620872833, 16.1199989318848, 4.0
246650.787331833, 246651.170916458, 3.00250053405762, 4.0
246651.354121042, 246651.704213458, 4.15750026702881, 4.0
246652.554379542, 246653.854403917, 17.1925010681152, 4.0
246654.054105125, 246655.204489917, 2.09500026702881, 4.0
246655.504187208, 246656.104367125, 4.07499980926514, 4.0
246656.354294833, 246656.68788075, 2.09500026702881, 4.0
246656.971212583, 246657.721232083, 19.0900001525879, 4.0
246658.521412458, 246658.654471667, 100.0, 1.0
246658.471281667, 246658.986786833, -5.0, 4.0
246659.254669083, 246660.038085792, 17.1925010681152, 4.0
246660.237805583, 246661.021601917, 17.1100006103516, 4.0
246661.271207125, 246661.604709417, 3.00250053405762, 4.0
246661.837837917, 246662.221602625, 2.01250028610229, 4.0
246662.504897917, 246663.603847917, 18.0174999237061, 4.0
246664.438292917, 246664.538213542, -5.0, 4.0
246665.071850208, 246665.671888042, 9.19000053405762, 4.0
246665.871523708, 246666.355078667, 21.4825000762939, 4.0
246666.92186325, 246667.020549125, -5.0, 4.0
246667.438685125, 246667.77197775, 2.25999975204468, 4.0
246668.055161833, 246668.571993292, 6.13749980926514, 4.0
246668.871812292, 246669.92213025, 11.0874996185303, 4.0
246670.155172958, 246670.605633542, 0.115000247955322, 4.0
246670.888810708, 246671.68890825, 13.2325000762939, 4.0
246671.888707542, 246672.505723875, 11.0874996185303, 4.0
246672.755656625, 246673.055714125, 1.26999998092651, 4.0
246673.322209167, 246674.272380417, 18.1824989318848, 4.0
246674.455540917, 246674.772469208, 5.14750003814697, 4.0
have a good weekend, 32, false, 42
246677.1225695, 246677.622710333, 5.06500053405762, 4.0
246677.888957583, 246678.206013292, 1.02250003814697, 4.0
246678.622452917, 246679.80612275, 23.0500011444092, 4.0
246680.056118583, 246680.406069125, 4.15750026702881, 4.0
246681.456242167, 246681.622965292, 0.0325002670288086, 4.0
246682.306305875, 246682.822905125, 6.05500030517578, 4.0
246683.005968792, 246683.60641475, 13.1499996185303, 4.0
246683.839229125, 246684.373047208, 13.0675010681152, 4.0
246684.656139208, 246684.97284475, 4.07499980926514, 4.0
246686.056463, 246687.623053542, 1.10500001907349, 4.0
246687.923253875, 246688.289840917, 5.39499950408936, 4.0
246688.539674125, 246688.873354083, 3.33249950408936, 4.0
246689.190089083, 246689.956749792, 11.0050010681152, 4.0
246690.19013425, 246690.556767208, 4.07499980926514, 4.0
246690.80679025, 246691.373393125, 13.0675010681152, 4.0
246691.656828125, 246691.890482083, 2.01250028610229, 4.0
246693.323560167, 246693.438971, -5.0, 4.0
246693.590342625, 246693.673436583, -5.0, 4.0
246693.807310875, 246693.888987375, -5.0, 4.0
246693.973640917, 246694.056977875, -5.0, 4.0
246694.123524125, 246694.2057705, -5.0, 4.0
246694.273772792, 246694.339082208, -5.0, 4.0
246694.523460875, 246694.589033708, -5.0, 4.0
246695.590536083, 246695.690377875, 100.0, 1.0
246695.557051083, 246695.889204625, -5.0, 4.0
246696.123765458, 246696.840623042, 23.3800010681152, 4.0
246697.057176875, 246697.5239105, 3.08500003814697, 4.0
246697.873881542, 246698.223929458, 2.42499971389771, 4.0
246698.50728025, 246699.107348958, 8.03500080108643, 4.0
246699.407320583, 246699.790790667, 5.06500053405762, 4.0
246699.990658958, 246700.674117542, 10.0150003433228, 4.0
246700.924094292, 246701.340870917, 4.23999977111816, 4.0
always cover all the bases, 27, false, 43
246703.674266167, 246703.890961667, 0.197499752044678, 4.0
246704.174337208, 246704.657799292, 12.3249988555908, 4.0
246704.891027958, 246705.607921042, 20.3274993896484, 4.0
246705.907775167, 246706.24113575, 2.09500026702881, 4.0
246706.507872583, 246707.341232667, 23.2975006103516, 4.0
246707.590929333, 246708.456715, 17.1925010681152, 4.0
246709.441326083, 246709.791404667, 5.23000049591064, 4.0
246710.007671333, 246710.491450583, 14.0574989318848, 4.0
246710.674460167, 246711.524953208, 18.1000003814697, 4.0
246711.691121292, 246712.057819917, 5.14750003814697, 4.0
246712.224595042, 246712.924706167, 17.1100006103516, 4.0
246713.99027, 246714.106989875, -5.0, 4.0
246714.241948, 246714.340377583, -5.0, 4.0
246714.741787125, 246714.90835125, 1.02250003814697, 4.0
246715.175072958, 246715.725591417, 9.02500057220459, 4.0
246715.991520583, 246716.4250905, 11.0050010681152, 4.0
246717.475259708, 246718.941971042, 18.2649993896484, 4.0
246719.175139708, 246719.625417917, 8.03500080108643, 4.0
246719.8583835, 246720.258666875, 4.32250022888184, 4.0
246721.308759875, 246721.725579375, 3.00250053405762, 4.0
246721.841765875, 246721.941794917, 0.115000247955322, 4.0
246722.0917895, 246723.7922515, 16.2024993896484, 4.0
246724.092036042, 246724.592289, 5.23000049591064, 4.0
246724.858722875, 246725.807911083, 16.2849998474121, 4.0
246726.925744625, 246727.074571042, -5.0, 4.0
246727.19263725, 246727.309029042, -5.0, 4.0
246727.459256333, 246727.558096458, -5.0, 4.0
so you think you deserve a raise, 35, false, 44
246730.026048208, 246731.159890542, 18.3474998474121, 4.0
246731.40923475, 246732.009640208, 14.2224998474121, 4.0
246732.242491958, 246732.37595625, -0.792500019073486, 4.0
246733.5097355, 246733.559539, 100.0, 1.0
246733.474947083, 246733.808467292, -5.0, 4.0
246734.026295833, 246734.676384167, 16.0375003814697, 4.0
246734.859263792, 246736.275191042, 13.1499996185303, 4.0
246737.193131375, 246737.308550875, -5.0, 4.0
246737.443648208, 246737.54305525, -5.0, 4.0
246737.9265995, 246740.410103458, 22.2250003814697, 4.0
246740.67668425, 246741.193424708, 16.3674983978271, 4.0
246741.460135167, 246742.225331417, 20.2449989318848, 4.0
246743.777077375, 246745.310662167, 16.0375003814697, 4.0
246745.493360625, 246746.177088458, 9.19000053405762, 4.0
246746.360117583, 246746.843691708, 7.62249946594238, 4.0
246747.010153667, 246747.577001292, 16.2849998474121, 4.0
246747.826965167, 246748.427010708, 9.27250003814697, 4.0
246749.260491583, 246750.327371958, 23.0500011444092, 4.0
246750.644049417, 246751.177490833, 11.0050010681152, 4.0
246751.377171917, 246751.992851958, 18.2649993896484, 4.0
246752.877591417, 246753.261050833, 2.09500026702881, 4.0
246753.527453875, 246753.894270083, 7.12750053405762, 4.0
246754.210901333, 246755.261047375, 15.2950000762939, 4.0
246755.560905792, 246756.044499625, 5.14750003814697, 4.0
246756.361110875, 246757.261216958, 16.1199989318848, 4.0
246757.577888833, 246758.74465125, 20.0799999237061, 4.0
246759.011434958, 246759.711347333, 4.07499980926514, 4.0
246760.694849542, 246760.911455333, 1.02250003814697, 4.0
246761.778145, 246762.944904125, 15.0475006103516, 4.0
246763.144521583, 246763.411731333, 2.01250028610229, 4.0
246763.627863708, 246764.078129583, 7.12750053405762, 4.0
246764.294664625, 246765.01171875, 15.1300010681152, 4.0
246765.178007583, 246765.561725333, 4.23999977111816, 4.0
246766.894980208, 246767.04498175, -5.0, 4.0
246767.212363917, 246767.311711458, -5.0, 4.0
always cover all the bases, 30, false, 45
246769.495219167, 246769.778639042, -0.957499980926514, 4.0
246770.045435917, 246770.562521708, 11.2525005340576, 4.0
246770.778401375, 246771.528648167, 20.1625003814697, 4.0
246771.778712708, 246772.095182583, 2.09500026702881, 4.0
246772.328797792, 246773.81226525, 23.2975006103516, 4.0
246774.062228667, 246775.277775875, 17.1100006103516, 4.0
246776.145810208, 246776.462489667, 4.15750026702881, 4.0
246776.662093083, 246777.445785542, 17.1100006103516, 4.0
246777.612204458, 246778.362618833, 23.3800010681152, 4.0
246778.629191, 246779.062631417, 5.06500053405762, 4.0
246779.245644167, 246779.779219583, 19.0075016021729, 4.0
246780.812679875, 246781.079594375, 2.17750024795532, 4.0
246781.312436, 246781.796067833, 11.0874996185303, 4.0
246782.045850667, 246782.444771208, 11.0874996185303, 4.0
246783.279366167, 246784.62961875, 17.0275001525879, 4.0
246784.745898208, 246785.279705125, 8.03500080108643, 4.0
246785.512728958, 246785.829853167, 4.23999977111816, 4.0
246787.079811125, 246788.479957292, 5.23000049591064, 4.0
246788.696203333, 246789.029927583, 1.1875, 4.0
246789.279544292, 246790.379971792, 16.0375003814697, 4.0
246790.663121583, 246791.229852917, 6.13749980926514, 4.0
246791.513281708, 246792.446929833, 17.0275001525879, 4.0
246793.38012, 246793.496826958, -5.0, 4.0
246793.6304035, 246793.728862875, -5.0, 4.0
246793.813656458, 246793.913348667, -5.0, 4.0
246794.0134205, 246794.095643458, -5.0, 4.0
246794.180351208, 246794.278946083, -5.0, 4.0
246794.380268708, 246794.462312958, -5.0, 4.0
246795.396862458, 246795.512363167, -5.0, 4.0
246795.830361167, 246795.929120375, -5.0, 4.0
a problem with the engine, 8, false, 46
246798.063950417, 246798.313954375, 0.197499752044678, 4.0
246798.630519667, 246799.830748208, 15.1300010681152, 4.0
246800.13071175, 246801.414136792, 15.0475006103516, 4.0
246801.713898, 246802.597181875, 13.1499996185303, 4.0
246802.813853417, 246803.330858292, 4.07499980926514, 4.0
246803.614220667, 246804.18099275, 10.1800003051758, 4.0
246804.397357917, 246804.814300083, 3.25, 4.0
246804.997324708, 246805.547599583, 12.2424983978271, 4.0
a problem with the engine, 21, false, 46
246809.631357083, 246809.814572167, 1.1875, 4.0
246810.364608542, 246811.814691625, 17.1100006103516, 4.0
246812.114409708, 246813.164833458, 14.3049983978271, 4.0
246813.381155333, 246814.331568708, 12.3249988555908, 4.0
246814.497799625, 246814.93162625, 5.23000049591064, 4.0
246815.197941958, 246815.714953792, 12.0774993896484, 4.0
246815.89801775, 246816.23243575, 5.06500053405762, 4.0
246816.448002833, 246816.898347, 11.0050010681152, 4.0
246817.715103042, 246818.631948042, 22.0599994659424, 4.0
246818.781562375, 246819.381904375, 9.02500057220459, 4.0
246819.648484625, 246820.565335167, 18.1000003814697, 4.0
246820.815321583, 246821.282027625, 5.06500053405762, 4.0
246822.132191875, 246823.315494833, 16.0375003814697, 4.0
246823.498519625, 246823.999033625, 8.03500080108643, 4.0
246824.198511333, 246824.515231958, 5.23000049591064, 4.0
246825.515533417, 246825.949044375, 3.00250053405762, 4.0
246826.215521708, 246826.74898475, 12.4074993133545, 4.0
246826.982097083, 246827.349110875, 5.23000049591064, 4.0
246827.615489333, 246828.049144083, 7.04500007629395, 4.0
246828.215488542, 246828.799225458, 12.4074993133545, 4.0
246828.998893542, 246829.299147125, 4.07499980926514, 4.0
jumping right out of the water, 28, false, 47
246831.499557042, 246832.049079875, 10.0150003433228, 4.0
246832.299114083, 246832.982760125, 17.1100006103516, 4.0
246833.16574725, 246833.7162895, 12.0774993896484, 4.0
246833.882459083, 246834.516003875, 16.2024993896484, 4.0
246834.765934958, 246835.11606875, 6.22000026702881, 4.0
246835.332652042, 246835.866367083, 14.0574989318848, 4.0
246836.032663, 246836.366133208, 7.04500007629395, 4.0
246837.633085625, 246837.731737583, -5.0, 4.0
246838.366666417, 246839.483378292, 16.0375003814697, 4.0
246839.682916458, 246840.116663208, 6.46749973297119, 4.0
246840.282906292, 246840.749978167, 5.23000049591064, 4.0
246841.016403458, 246841.399932375, 7.04500007629395, 4.0
246841.666391208, 246842.482356625, 17.0275001525879, 4.0
246843.433489292, 246843.5487795, -5.0, 4.0
246843.666897875, 246843.782176292, -5.0, 4.0
246844.350505083, 246844.833606125, 12.1599998474121, 4.0
246845.033200292, 246845.633652125, 19.3374996185303, 4.0
246845.816681042, 246846.382529667, 20.0799999237061, 4.0
246847.517174167, 246848.100516333, 13.0675010681152, 4.0
246848.266842083, 246850.217293125, 8.19999980926514, 4.0
246851.084022792, 246852.050982625, 18.0174999237061, 4.0
246852.217118917, 246852.600853708, 6.05500030517578, 4.0
246852.800385542, 246853.083870875, 5.3125, 4.0
246853.867407792, 246854.700939208, 21.1525001525879, 4.0
246854.934277458, 246855.217605917, 2.25999975204468, 4.0
246855.500912958, 246856.284455542, 16.2024993896484, 4.0
246856.467346542, 246856.834449667, 7.12750053405762, 4.0
246856.984017708, 246857.884246917, 17.2749996185303, 4.0
gun powder must be handled with care, 39, false, 48
246860.567903708, 246860.984826875, 6.22000026702881, 4.0
246861.184311792, 246862.218039125, 20.2449989318848, 4.0
246862.334418292, 246863.067030167, 13.3150005340576, 4.0
246863.734741958, 246863.833463792, -5.0, 4.0
246864.384847917, 246865.151615875, 16.1199989318848, 4.0
246865.301183167, 246865.95175475, 14.2224998474121, 4.0
246866.184544708, 246866.88502225, 21.1525001525879, 4.0
246867.134656208, 246867.601806875, 5.14750003814697, 4.0
246867.868343167, 246868.268412875, 5.3125, 4.0
246868.535099708, 246869.218430792, 17.0275001525879, 4.0
246870.101912458, 246870.200626625, -5.0, 4.0
246870.785294042, 246871.385318542, 14.3049983978271, 4.0
246871.601726, 246872.168764917, 17.1925010681152, 4.0
246872.41842325, 246873.285455, 18.1000003814697, 4.0
246873.485130458, 246873.984219417, 19.1725006103516, 4.0
246874.752083625, 246874.835409167, -5.0, 4.0
246874.985440667, 246875.067607167, -5.0, 4.0
246875.669003958, 246877.085810667, 6.38500022888184, 4.0
246877.285272667, 246877.835737792, 3.00250053405762, 4.0
246878.085386583, 246878.285729458, -1.94749999046326, 4.0
246879.319061167, 246879.368967958, 100.0, 1.0
246880.169211583, 246880.70271325, 2.09500026702881, 4.0
246880.952397958, 246881.20269775, 2.01250028610229, 4.0
246882.20275525, 246884.002912917, 9.02500057220459, 4.0
246884.335948583, 246885.036293167, 1.02250003814697, 4.0
246885.319239375, 246885.969759625, 10.0150003433228, 4.0
246886.253022, 246886.636336917, 3.00250053405762, 4.0
246886.852855583, 246887.336356167, 11.0874996185303, 4.0
246887.519441458, 246887.936410958, 2.34249973297119, 4.0
246888.119457208, 246888.769961875, 3.25, 4.0
246890.618509083, 246890.718526958, -5.0, 4.0
246891.253336667, 246892.003114083, 20.4099998474121, 4.0
246892.219700292, 246892.703323167, 7.45749950408936, 4.0
246893.003440125, 246894.303578958, 19.0075016021729, 4.0
246894.486477667, 246894.986823458, 8.36499977111816, 4.0
246896.203728042, 246896.553589708, 2.42499971389771, 4.0
246896.786646292, 246897.086996958, 0.0325002670288086, 4.0
246897.353530083, 246898.020534917, 15.3775005340576, 4.0
246898.2367545, 246898.470598833, 2.17750024795532, 4.0
